cruise_name,Profile_ID,Canister,Station,Latitude,Longitude,depth,date_local,In_water_time_local,In_water_DateTime_UTC,particles_per_L,snow_bin_0_0_to_0_5,snow_bin_gt_0_5_to_1_0,snow_bin_gt_1_0_to_1_5,snow_bin_gt_1_5_to_2_0,snow_bin_gt_2_0_to_2_5,snow_bin_gt_2_5_to_3_0,snow_bin_gt_3_0_to_3_5,snow_bin_gt_3_5_to_4_0,snow_bin_gt_4_0_to_4_5,snow_bin_gt_4_5,phaeo_bin_0_0_to_0_5,phaeo_bin_gt_0_5_to_1_0,phaeo_bin_gt_1_0_to_1_5,phaeo_bin_gt_1_5_to_2_0,phaeo_bin_gt_2_0_to_2_5,phaeo_bin_gt_2_5_to_3_0,phaeo_bin_gt_3_0_to_3_5,phaeo_bin_gt_3_5_to_4_0,phaeo_bin_gt_4_0_to_4_5,phaeo_bin_gt_4_5
IVARS 2-1,C,C,20,-77.283,173.839,129.9,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.6,2.39,1.55,0.72,0.36,0.24,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,130.78,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.36,1.79,0.72,1.19,0.48,0.24,0.48,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,130.78,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,1.08,2.99,2.27,0.84,0.48,0.12,0.0,0.12,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,131.67,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.36,1.19,1.31,0.48,0.24,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,132.56,2002-12-27,14:30:00,2002-12-27T01:30Z,3.46,0.36,2.51,1.91,1.55,0.6,0.36,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,133.45,2002-12-27,14:30:00,2002-12-27T01:30Z,3.94,1.08,3.23,2.27,1.43,0.6,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,133.73,2002-12-27,14:30:00,2002-12-27T01:30Z,3.58,0.48,5.14,1.91,0.84,0.24,0.12,0.0,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,135.23,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,1.08,3.11,1.67,1.19,0.24,0.24,0.24,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,136.12,2002-12-27,14:30:00,2002-12-27T01:30Z,3.7,3.94,18.16,2.03,0.84,0.48,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,136.12,2002-12-27,14:30:00,2002-12-27T01:30Z,3.7,2.51,9.56,2.15,0.72,0.48,0.36,0.12,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,137.55,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.36,1.55,1.43,0.48,0.12,0.24,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,138.79,2002-12-27,14:30:00,2002-12-27T01:30Z,2.87,0.48,2.87,1.43,1.08,0.6,0.48,0.24,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,139.68,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.84,2.03,1.55,1.31,0.6,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,139.68,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.6,1.67,1.79,0.6,0.36,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,140.65,2002-12-27,14:30:00,2002-12-27T01:30Z,1.91,0.6,3.94,1.08,0.6,0.6,0.6,0.12,0.12,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,139.68,2002-12-27,14:30:00,2002-12-27T01:30Z,2.75,0.24,1.91,1.43,1.08,0.6,0.12,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,139.68,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.48,3.82,1.43,1.19,0.84,0.12,0.12,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,139.68,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.36,2.15,1.19,1.19,0.48,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,140.57,2002-12-27,14:30:00,2002-12-27T01:30Z,4.54,0.48,3.82,2.39,1.08,0.48,0.24,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,142.35,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.6,1.31,0.84,0.72,0.24,0.12,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,143.24,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.96,2.87,1.91,0.96,0.6,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,145.01,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.36,1.55,2.03,0.84,0.6,0.24,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,145.46,2002-12-27,14:30:00,2002-12-27T01:30Z,3.7,0.36,2.39,2.51,0.96,1.19,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,145.97,2002-12-27,14:30:00,2002-12-27T01:30Z,2.75,0.6,2.75,1.91,1.08,0.72,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,147.68,2002-12-27,14:30:00,2002-12-27T01:30Z,2.75,0.84,3.7,1.43,1.08,0.6,0.48,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,148.57,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.36,0.72,2.03,1.08,0.6,0.0,0.0,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,150.35,2002-12-27,14:30:00,2002-12-27T01:30Z,3.11,0.48,1.43,2.63,0.48,0.48,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,151.24,2002-12-27,14:30:00,2002-12-27T01:30Z,1.91,0.48,1.43,1.55,1.08,0.6,0.0,0.0,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,153.02,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.6,1.91,1.19,0.6,0.6,0.12,0.12,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,152.59,2002-12-27,14:30:00,2002-12-27T01:30Z,3.7,0.84,6.93,2.63,0.6,1.19,0.24,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,153.02,2002-12-27,14:30:00,2002-12-27T01:30Z,2.51,0.6,1.79,1.31,0.48,0.24,0.12,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,154.8,2002-12-27,14:30:00,2002-12-27T01:30Z,0.96,0.12,1.31,0.6,0.96,0.48,0.36,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,153.91,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.0,1.31,1.19,0.96,0.48,0.6,0.24,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,153.91,2002-12-27,14:30:00,2002-12-27T01:30Z,3.11,0.24,1.31,2.39,1.08,0.84,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,154.25,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.24,1.67,0.84,0.24,0.24,0.24,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,153.94,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.36,0.6,1.19,0.72,0.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,154.8,2002-12-27,14:30:00,2002-12-27T01:30Z,1.19,1.08,0.96,0.72,0.96,0.36,0.36,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,154.8,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.48,2.51,0.96,1.55,0.48,0.12,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,155.69,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.6,3.35,0.96,0.72,0.24,0.12,0.24,0.12,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,155.69,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.24,1.55,2.27,0.6,0.6,0.12,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,155.69,2002-12-27,14:30:00,2002-12-27T01:30Z,3.7,0.72,2.75,2.03,1.31,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,157.46,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.6,3.46,1.08,0.6,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,157.46,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.12,1.08,1.08,0.36,0.6,0.12,0.0,0.0,0.0,0.24,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,158.85,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.72,2.39,1.43,0.48,0.24,0.24,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,159.24,2002-12-27,14:30:00,2002-12-27T01:30Z,3.94,0.96,5.02,1.79,1.31,0.48,0.36,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,160.76,2002-12-27,14:30:00,2002-12-27T01:30Z,3.11,0.36,3.82,1.67,1.31,0.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,160.13,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.24,2.15,1.79,0.24,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,161.02,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.0,1.31,0.96,0.36,0.0,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,161.4,2002-12-27,14:30:00,2002-12-27T01:30Z,1.31,0.48,2.39,0.96,0.96,0.48,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,161.91,2002-12-27,14:30:00,2002-12-27T01:30Z,3.46,0.48,2.39,2.27,0.84,0.72,0.72,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,162.42,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.36,2.03,1.67,0.48,0.24,0.24,0.12,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,162.04,2002-12-27,14:30:00,2002-12-27T01:30Z,4.06,0.6,1.79,2.99,0.96,0.24,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,164.58,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.24,1.79,0.84,0.72,0.96,0.36,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,164.58,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.36,1.79,1.08,0.6,0.12,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,164.58,2002-12-27,14:30:00,2002-12-27T01:30Z,3.58,0.12,3.35,2.15,0.48,0.84,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,166.36,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.36,2.51,0.6,0.6,0.36,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,167.26,2002-12-27,14:30:00,2002-12-27T01:30Z,1.91,0.48,1.91,1.08,0.6,0.0,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,168.13,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.24,2.15,2.03,0.72,0.0,0.12,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,169.91,2002-12-27,14:30:00,2002-12-27T01:30Z,2.99,0.36,3.46,1.79,0.72,0.24,0.0,0.0,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,171.46,2002-12-27,14:30:00,2002-12-27T01:30Z,2.87,1.08,3.23,1.67,1.19,0.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,171.69,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.48,3.23,1.79,0.24,0.24,0.0,0.12,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,173.47,2002-12-27,14:30:00,2002-12-27T01:30Z,2.99,0.36,1.79,1.91,0.72,0.36,0.12,0.0,0.24,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,174.36,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.6,1.67,1.31,0.36,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,175.25,2002-12-27,14:30:00,2002-12-27T01:30Z,3.23,0.84,4.06,1.55,0.48,0.0,0.12,0.0,0.0,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,177.03,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.72,4.06,1.79,0.96,0.36,0.12,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,178.08,2002-12-27,14:30:00,2002-12-27T01:30Z,2.87,0.24,2.75,1.31,0.72,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,179.69,2002-12-27,14:30:00,2002-12-27T01:30Z,2.51,0.0,0.84,2.03,0.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,180.88,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.0,1.43,1.08,0.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,182.36,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.12,0.84,0.96,0.84,0.12,0.12,0.12,0.0,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,183.68,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.72,1.43,0.84,0.72,0.12,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,185.03,2002-12-27,14:30:00,2002-12-27T01:30Z,4.18,0.6,3.23,2.27,0.96,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,186.25,2002-12-27,14:30:00,2002-12-27T01:30Z,2.87,1.08,2.51,1.43,0.84,0.6,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,187.52,2002-12-27,14:30:00,2002-12-27T01:30Z,0.96,0.36,1.79,0.6,0.6,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,187.7,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.24,2.39,1.79,0.24,0.72,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,189.16,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.0,2.15,1.19,0.6,0.36,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,189.48,2002-12-27,14:30:00,2002-12-27T01:30Z,1.91,0.48,1.91,0.72,1.31,0.84,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,191.25,2002-12-27,14:30:00,2002-12-27T01:30Z,3.11,0.84,1.79,1.43,0.96,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,192.14,2002-12-27,14:30:00,2002-12-27T01:30Z,2.51,0.72,1.55,1.43,1.08,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,193.03,2002-12-27,14:30:00,2002-12-27T01:30Z,1.67,0.24,0.6,1.31,0.72,0.36,0.24,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,193.92,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.24,1.19,1.31,0.36,0.24,0.12,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,193.92,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.36,1.31,1.08,0.84,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,194.81,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.48,1.31,1.79,0.72,0.6,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,195.75,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.12,1.08,1.19,0.6,0.36,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,196.59,2002-12-27,14:30:00,2002-12-27T01:30Z,2.51,0.0,1.67,1.55,0.48,0.36,0.0,0.12,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,197.48,2002-12-27,14:30:00,2002-12-27T01:30Z,3.46,0.6,2.27,3.11,0.96,0.6,0.36,0.0,0.0,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,198.37,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.0,1.79,0.6,0.48,0.24,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,199.26,2002-12-27,14:30:00,2002-12-27T01:30Z,3.35,0.84,2.99,2.15,0.72,0.72,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,200.15,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.48,2.03,1.43,0.48,0.24,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,200.15,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.84,3.11,1.43,0.48,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,201.03,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.48,1.43,1.55,1.19,0.24,0.36,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,201.92,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.24,1.91,2.03,0.48,0.24,0.48,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,201.92,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.36,1.67,1.67,0.36,0.48,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,202.81,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.24,1.43,1.43,0.36,0.24,0.36,0.0,0.0,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,203.47,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.12,1.08,1.08,0.12,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,203.7,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.24,1.67,1.67,0.48,0.24,0.12,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,205.12,2002-12-27,14:30:00,2002-12-27T01:30Z,1.67,0.6,2.03,1.43,0.96,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,205.48,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.6,1.08,1.19,0.36,0.24,0.12,0.12,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,206.86,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.0,0.72,1.08,0.48,0.12,0.0,0.12,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,207.26,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.12,2.27,0.96,0.84,0.12,0.12,0.0,0.0,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,207.26,2002-12-27,14:30:00,2002-12-27T01:30Z,1.31,0.72,0.84,1.08,0.48,0.12,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,208.39,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.24,1.55,1.31,0.72,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,209.03,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.36,2.27,1.31,0.72,0.6,0.0,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,209.92,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.12,2.15,1.08,1.19,0.36,0.72,0.0,0.0,0.0,0.24,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,210.81,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.12,2.03,1.08,1.08,0.6,0.0,0.0,0.0,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,210.81,2002-12-27,14:30:00,2002-12-27T01:30Z,2.03,0.36,2.03,1.31,0.84,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,211.7,2002-12-27,14:30:00,2002-12-27T01:30Z,2.27,0.12,1.43,1.43,0.24,0.36,0.24,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,211.7,2002-12-27,14:30:00,2002-12-27T01:30Z,1.67,0.24,1.19,1.08,0.24,0.48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,211.97,2002-12-27,14:30:00,2002-12-27T01:30Z,1.19,0.12,0.84,0.48,0.48,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,211.7,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.36,0.84,0.96,0.36,0.24,0.0,0.0,0.12,0.0,0.12,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,211.7,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.72,0.96,1.19,0.48,0.72,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,212.61,2002-12-27,14:30:00,2002-12-27T01:30Z,1.55,0.0,1.08,0.84,0.12,0.36,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,212.59,2002-12-27,14:30:00,2002-12-27T01:30Z,1.91,0.24,1.79,0.96,0.84,0.12,0.36,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,213.33,2002-12-27,14:30:00,2002-12-27T01:30Z,1.43,0.0,0.84,0.72,0.72,0.12,0.12,0.12,0.12,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,213.48,2002-12-27,14:30:00,2002-12-27T01:30Z,0.84,0.0,0.36,0.72,0.24,0.24,0.24,0.0,0.12,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,214.37,2002-12-27,14:30:00,2002-12-27T01:30Z,0.48,0.36,0.36,0.36,0.48,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,214.37,2002-12-27,14:30:00,2002-12-27T01:30Z,1.31,0.24,1.43,1.08,0.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,216.15,2002-12-27,14:30:00,2002-12-27T01:30Z,0.48,0.0,1.08,0.48,0.24,0.12,0.0,0.0,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,216.15,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.36,1.31,1.43,0.36,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,217.04,2002-12-27,14:30:00,2002-12-27T01:30Z,2.63,0.12,2.15,1.55,0.48,0.12,0.24,0.24,0.12,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,217.93,2002-12-27,14:30:00,2002-12-27T01:30Z,2.15,0.72,2.39,1.79,0.6,0.72,0.0,0.0,0.12,0.12,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,218.81,2002-12-27,14:30:00,2002-12-27T01:30Z,2.39,0.96,2.63,0.84,0.48,0.24,0.12,0.24,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,220.0,2002-12-27,14:30:00,2002-12-27T01:30Z,1.08,0.12,1.31,0.6,0.24,0.12,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,221.48,2002-12-27,14:30:00,2002-12-27T01:30Z,1.79,0.72,1.91,1.19,0.72,0.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,222.37,2002-12-27,14:30:00,2002-12-27T01:30Z,5.5,1.79,7.53,3.58,0.96,0.24,0.36,0.12,0.0,0.0,0.0,,,,,,,,,,
IVARS 2-1,C,C,20,-77.283,173.839,223.26,2002-12-27,14:30:00,2002-12-27T01:30Z,1.67,0.36,1.43,1.55,0.24,0.6,0.24,0.12,0.0,0.0,0.0,,,,,,,,,,
