Latitude [deg],Longitude [deg],"Salinity, Practical [PSU]","Temperature [ITS-90, deg C]",Voltage 0,"Depth [salt water, m]",Conductivity [uS/cm],Conductivity [mS/cm],Conductivity [S/m],"Density [density, kg/m^3]","Density [sigma-theta, kg/m^3]","Density [sigma-t, kg/m^3 ]","Density [sigma-1, kg/m^3 ]","Density [sigma-4, kg/m^3 ]","Depth [salt water, m]",Descent Rate [m/s],"Fluorescence, WET Labs WETstar [mg/m^3]","Fluorescence, WET Labs WETstar, 2 [mg/m^3]","Fluorescence, WET Labs WETstar, Diff, 2 - 1 [mg/m^3]","Time, Elapsed [minutes]",Voltage 1,Voltage 2,Voltage 3,Voltage 4,"PAR/Irradiance, Biospherical/Licor","Oxygen, SBE 43 [% saturation]",Nitrogen Saturation [mg/l],Bottles Fired,Bottle Position in Carousel,Acceleration [m/s^2],flag 0.000e+00
31.53598,-80.54744,34.2523,28.2466,0.1429,1.106,5.54E+04,55.416956,5.541696,1021.7567,21.752,21.7519,25.9161,37.8767,1.106,-0.057,0.3912,4.6227,4.2315,0.1,0.1368,5,2.0171,0.4615,1.53E+03,85.078,10.51452,0,0,0.13,0.00E+00
31.53598,-80.54744,34.2532,28.2442,0.1416,1.106,5.54E+04,55.415785,5.541578,1021.7581,21.7535,21.7534,25.9176,37.8783,1.106,-0.016,0.3844,4.6227,4.2383,0.1042,0.1368,5,2.011,0.3504,2.14E+03,84.731,10.51483,0,0,0.16,0.00E+00
31.53598,-80.54744,34.259,28.2415,0.1416,1.106,5.54E+04,55.421332,5.542133,1021.7634,21.7587,21.7586,25.9228,37.8835,1.106,0.012,0.3844,4.6227,4.2383,0.1083,0.1368,5,2.0012,0.348,2.16E+03,84.041,10.51487,0,0,0.11,0.00E+00
31.53598,-80.54744,34.2666,28.2421,0.1441,1.046,5.54E+04,55.432897,5.54329,1021.7686,21.7642,21.7641,25.9283,37.8888,1.046,0.008,0.398,4.6227,4.2246,0.1125,0.1368,5,1.9915,0.409,1.79E+03,83.164,10.51429,0,0,-0.02,0.00E+00
31.53598,-80.54744,34.2719,28.2425,0.1441,1.046,5.54E+04,55.440867,5.544087,1021.7724,21.768,21.7679,25.9321,37.8925,1.046,0.008,0.398,4.7277,4.3297,0.1167,0.138,5,1.9866,0.381,1.95E+03,82.47,10.51389,0,0,-1.35E-14,0.00E+00
31.53598,-80.54744,34.2738,28.2427,0.1453,1.046,5.54E+04,55.443915,5.544391,1021.7738,21.7694,21.7693,25.9335,37.8939,1.046,-0.008,0.4049,4.7277,4.3228,0.1208,0.138,5,1.9878,0.464,1.52E+03,82.232,10.51374,0,0,-0.06,0.00E+00
31.53598,-80.54744,34.2765,28.2429,0.1429,1.046,5.54E+04,55.447901,5.54479,1021.7758,21.7713,21.7713,25.9354,37.8957,1.046,-0.024,0.3912,4.6227,4.2315,0.125,0.1368,5,1.9878,0.4713,1.49E+03,82.113,10.51354,0,0,-0.06,0.00E+00
31.53598,-80.54744,34.2811,28.2433,0.1441,1.106,5.55E+04,55.454935,5.545493,1021.7793,21.7746,21.7746,25.9387,37.8989,1.106,-0.024,0.398,4.6227,4.2246,0.1292,0.1368,5,1.9866,0.4298,1.68E+03,82.085,10.51319,0,0,0,0.00E+00
31.53598,-80.54744,34.2824,28.2433,0.1441,1.106,5.55E+04,55.456888,5.545689,1021.7804,21.7757,21.7756,25.9397,37.8999,1.106,-0.008,0.398,4.6227,4.2246,0.1333,0.1368,5,1.9927,0.5201,1.28E+03,82.683,10.5131,0,0,0.06,0.00E+00
31.53598,-80.54744,34.2786,28.2433,0.1477,1.106,5.55E+04,55.451339,5.545134,1021.7775,21.7728,21.7727,25.9368,37.8971,1.106,0.008,0.4186,4.6227,4.2041,0.1375,0.1368,5,2.0037,0.3773,1.97E+03,83.743,10.51335,0,0,0.06,0.00E+00
31.53598,-80.54744,34.2768,28.2425,0.1514,1.106,5.54E+04,55.447901,5.54479,1021.7763,21.7717,21.7716,25.9357,37.8961,1.106,0.024,0.4391,4.6227,4.1836,0.1417,0.1368,5,2.011,0.4567,1.55E+03,84.639,10.51358,0,0,0.06,0.00E+00
