* Sea-Bird SBE 25 Data File,,,,,,,,,,,,,,,,,,,,,,,,,,,
* FileName = C,\Users\Install\data\SAV-16-40\cast-04.hdr,,,,,,,,,,,,,,,,,,,,,,,,,,
* Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Temperature SN = 2684,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Conductivity SN = 042868,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UpLoad Time = Dec 07 2016 10,39,56,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Latitude = 31 21.2316 N,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA Longitude = 080 20.7145 W,,,,,,,,,,,,,,,,,,,,,,,,,,,
* NMEA UTC (Time) = none,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Store Lat/Lon Data = Append to Every Scan,,,,,,,,,,,,,,,,,,,,,,,,,,,
* Real-Time Sample Interval = 0.2500 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,
* System UTC = Dec 07 2016 22,39,56,,,,,,,,,,,,,,,,,,,,,,,,,
 Latitude [deg], Longitude [deg]," Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m]", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta, kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET Labs WETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," PAR/Irradiance, Biospherical/Licor"," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2],flag
31.35386,-80.34526,36.3245,21.2547,0.1893,1.348,5.085113,50.85113,5.09E+04,1025.4385,25.4327,25.4326,29.6774,33.8292,0.15,0.651,2.1667,0.1306,5,2.1575,2.3516,5.10E+00,92.973,11.55242,0,0,0.13,0.00E+00
31.35386,-80.34526,36.3239,21.2547,0.1783,1.348,5.085038,50.850376,5.09E+04,1025.4381,25.4323,25.4322,29.677,33.8287,0.162,0.5895,2.1708,0.1306,5,2.1587,2.3284,5.47E+00,93.064,11.55247,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3237,21.2548,0.1917,1.408,5.085023,50.850226,5.09E+04,1025.4381,25.432,25.432,29.6768,33.8285,0.17,0.6647,2.175,0.1306,5,2.16,2.3626,4.93E+00,93.138,11.55246,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3239,21.255,0.1783,1.348,5.085068,50.850678,5.09E+04,1025.438,25.4322,25.4321,29.6769,33.8286,0.158,0.5895,2.1792,0.1319,5,2.16,2.3468,5.17E+00,93.093,11.55241,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3237,21.2548,0.1783,1.348,5.085023,50.850226,5.09E+04,1025.4379,25.4321,25.432,29.6768,33.8285,0.13,0.5895,2.1833,0.1306,5,2.16,2.3724,4.79E+00,93.076,11.55246,0,0,-0.11,0.00E+00
31.35386,-80.34526,36.3238,21.255,0.1734,1.348,5.085068,50.850678,5.09E+04,1025.4379,25.4321,25.432,29.6768,33.8285,0.085,0.5621,2.1875,0.1294,5,2.16,2.37,4.82E+00,93.071,11.5524,0,0,-0.18,0.00E+00
31.35386,-80.34526,36.3235,21.2555,0.1832,1.227,5.08506,50.850602,5.09E+04,1025.437,25.4317,25.4316,29.6764,33.8281,0.012,0.6168,2.1917,0.1306,5,2.16,2.3431,5.23E+00,93.08,11.55235,0,0,-0.29,0.00E+00
31.35386,-80.34526,36.3236,21.2561,0.1795,1.166,5.085143,50.85143,5.09E+04,1025.4367,25.4316,25.4316,29.6763,33.828,-0.061,0.5963,2.1958,0.1306,5,2.1575,2.3236,5.55E+00,92.877,11.55222,0,0,-0.29,0.00E+00
31.35386,-80.34526,36.3236,21.2561,0.1807,1.046,5.085143,50.851429,5.09E+04,1025.4361,25.4316,25.4316,29.6763,33.828,-0.142,0.6032,2.2,0.1306,5,2.1612,2.3248,5.53E+00,93.108,11.55222,0,0,-0.32,0.00E+00
31.35386,-80.34526,36.3237,21.2562,0.177,1.046,5.085166,50.851655,5.09E+04,1025.4362,25.4317,25.4316,29.6764,33.8281,-0.187,0.5827,2.2042,0.1319,5,2.1612,2.3223,5.57E+00,93.097,11.55219,0,0,-0.18,0.00E+00
31.35386,-80.34526,36.3234,21.2566,0.177,0.985,5.085165,50.851655,5.09E+04,1025.4356,25.4313,25.4313,29.676,33.8278,-0.227,0.5827,2.2083,0.1306,5,2.16,2.3236,5.55E+00,93.006,11.55214,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3235,21.2567,0.1868,1.046,5.085181,50.851806,5.09E+04,1025.4358,25.4313,25.4313,29.676,33.8277,-0.207,0.6374,2.2125,0.1306,5,2.16,2.3175,5.65E+00,93.007,11.55212,0,0,0.08,0.00E+00
31.35386,-80.34526,36.324,21.2568,0.2173,1.106,5.085256,50.852559,5.09E+04,1025.4365,25.4317,25.4316,29.6764,33.8281,-0.166,0.8083,2.2167,0.1306,5,2.16,2.3309,5.43E+00,93.007,11.55207,0,0,0.16,0.00E+00
31.35386,-80.34526,36.3242,21.2563,0.2259,1.166,5.085233,50.852334,5.09E+04,1025.437,25.432,25.4319,29.6767,33.8284,-0.093,0.8562,2.2208,0.1306,5,2.1575,2.3089,5.80E+00,92.828,11.55215,0,0,0.29,0.00E+00
31.35386,-80.34526,36.324,21.2561,0.1917,1.227,5.085188,50.851882,5.09E+04,1025.4372,25.4319,25.4318,29.6766,33.8283,0.008,0.6647,2.225,0.1306,5,2.1575,2.3602,4.97E+00,92.795,11.5522,0,0,0.41,0.00E+00
31.35386,-80.34526,36.3243,21.2553,0.188,1.287,5.085143,50.851431,5.09E+04,1025.4379,25.4324,25.4323,29.6771,33.8288,0.093,0.6442,2.2292,0.1306,5,2.1563,2.3602,4.97E+00,92.683,11.55233,0,0,0.34,0.00E+00
31.35386,-80.34526,36.3241,21.255,0.1783,1.287,5.08509,50.850903,5.09E+04,1025.4379,25.4323,25.4322,29.677,33.8288,0.154,0.5895,2.2333,0.1319,5,2.1563,2.3455,5.19E+00,92.601,11.5524,0,0,0.24,0.00E+00
31.35386,-80.34526,36.3239,21.255,0.1746,1.287,5.085068,50.850677,5.09E+04,1025.4377,25.4322,25.4321,29.6769,33.8286,0.166,0.569,2.2375,0.1319,5,2.1575,2.3431,5.23E+00,92.696,11.55241,0,0,0.05,0.00E+00
31.35386,-80.34526,36.324,21.2552,0.1783,1.287,5.085098,50.850979,5.09E+04,1025.4378,25.4322,25.4321,29.6769,33.8286,0.162,0.5895,2.2417,0.1306,5,2.1587,2.3651,4.89E+00,92.831,11.55237,0,0,-0.02,0.00E+00
31.35386,-80.34526,36.3238,21.2552,0.1795,1.287,5.085068,50.850677,5.09E+04,1025.4376,25.432,25.4319,29.6767,33.8285,0.122,0.5963,2.2458,0.1294,5,2.1575,2.3553,5.04E+00,92.79,11.55239,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3238,21.255,0.1722,1.287,5.085045,50.850451,5.09E+04,1025.4376,25.432,25.432,29.6767,33.8285,0.081,0.5553,2.25,0.1306,5,2.1563,2.348,5.15E+00,92.739,11.55242,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3242,21.255,0.1832,1.348,5.085113,50.85113,5.09E+04,1025.4382,25.4324,25.4323,29.6771,33.8288,0.061,0.6168,2.2542,0.1306,5,2.1587,2.3687,4.84E+00,92.953,11.55238,0,0,-0.08,0.00E+00
31.35386,-80.34526,36.3238,21.2549,0.177,1.408,5.085045,50.850452,5.09E+04,1025.4382,25.4321,25.432,29.6768,33.8286,0.061,0.5827,2.2583,0.1294,5,2.1587,2.3541,5.06E+00,92.981,11.55244,0,0,9.28E-08,0.00E+00
31.35386,-80.34526,36.3239,21.2547,0.1734,1.529,5.085045,50.850453,5.09E+04,1025.4388,25.4322,25.4321,29.6769,33.8287,0.097,0.5621,2.2625,0.1306,5,2.1587,2.3956,4.46E+00,93.005,11.55246,0,0,0.15,0.00E+00
31.35386,-80.34526,36.324,21.255,0.177,1.711,5.085098,50.850981,5.09E+04,1025.4396,25.4322,25.4321,29.6769,33.8287,0.183,0.5827,2.2667,0.1306,5,2.1587,2.4017,4.38E+00,92.996,11.5524,0,0,0.34,0.00E+00
31.35386,-80.34526,36.3244,21.2547,0.1856,1.953,5.085121,50.851208,5.09E+04,1025.4411,25.4326,25.4325,29.6773,33.8291,0.304,0.6305,2.2708,0.1306,5,2.1575,2.442,3.88E+00,92.886,11.55244,0,0,0.49,0.00E+00
31.35386,-80.34526,36.3242,21.255,0.1856,2.134,5.085143,50.851435,5.09E+04,1025.4417,25.4325,25.4323,29.6772,33.8289,0.43,0.6305,2.275,0.1306,5,2.1587,2.4701,3.56E+00,92.956,11.55239,0,0,0.5,0.00E+00
31.35386,-80.34526,36.3239,21.2548,0.1832,2.255,5.085091,50.850908,5.09E+04,1025.442,25.4323,25.4322,29.677,33.8287,0.532,0.6168,2.2792,0.1306,5,2.16,2.4212,4.13E+00,93.07,11.55245,0,0,0.41,0.00E+00
31.35386,-80.34526,36.3224,21.2568,0.1783,2.376,5.085113,50.851134,5.09E+04,1025.4408,25.4305,25.4304,29.6752,33.827,0.601,0.5895,2.2833,0.1306,5,2.1612,2.5458,2.84E+00,93.173,11.55219,0,0,0.28,0.00E+00
31.35386,-80.34526,36.3237,21.2568,0.1978,2.436,5.085279,50.852792,5.09E+04,1025.4421,25.4315,25.4314,29.6762,33.828,0.613,0.6989,2.2875,0.1306,5,2.16,2.4481,3.81E+00,93.072,11.55209,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3246,21.2554,0.1868,2.557,5.085257,50.852567,5.09E+04,1025.4437,25.4326,25.4325,29.6773,33.8291,0.601,0.6374,2.2917,0.1306,5,2.1587,2.4005,4.40E+00,92.989,11.55228,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3242,21.255,0.1807,2.618,5.085166,50.851663,5.09E+04,1025.4438,25.4325,25.4323,29.6772,33.8289,0.544,0.6032,2.2958,0.1306,5,2.1587,2.4408,3.89E+00,92.973,11.55239,0,0,-0.23,0.00E+00
31.35386,-80.34526,36.3237,21.255,0.2161,2.678,5.085114,50.851136,5.09E+04,1025.4437,25.4321,25.4319,29.6768,33.8285,0.463,0.8015,2.3,0.1319,5,2.1587,2.5153,3.11E+00,92.957,11.55241,0,0,-0.32,0.00E+00
31.35386,-80.34526,36.3233,21.2562,0.1856,2.678,5.085189,50.851889,5.09E+04,1025.443,25.4315,25.4313,29.6762,33.8279,0.365,0.6305,2.3042,0.1306,5,2.1575,2.5006,3.25E+00,92.85,11.55222,0,0,-0.39,0.00E+00
31.35386,-80.34526,36.3234,21.2559,0.1819,2.739,5.085166,50.851664,5.09E+04,1025.4434,25.4316,25.4314,29.6763,33.828,0.3,0.61,2.3083,0.1306,5,2.16,2.464,3.63E+00,92.971,11.55227,0,0,-0.26,0.00E+00
31.35386,-80.34526,36.3236,21.2562,0.177,2.859,5.085234,50.852342,5.09E+04,1025.4441,25.4317,25.4315,29.6764,33.8281,0.276,0.5827,2.3125,0.1306,5,2.1575,2.4762,3.50E+00,92.792,11.5522,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3241,21.2556,0.1795,2.92,5.085234,50.852343,5.09E+04,1025.4449,25.4322,25.4321,29.6769,33.8287,0.26,0.5963,2.3167,0.1306,5,2.1575,2.5153,3.11E+00,92.781,11.55228,0,0,-0.06,0.00E+00
31.35386,-80.34526,36.3229,21.2565,0.1783,3.041,5.085182,50.851816,5.09E+04,1025.4442,25.4311,25.4309,29.6758,33.8275,0.272,0.5895,2.3208,0.1319,5,2.1587,2.5287,2.99E+00,92.9,11.5522,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3237,21.2573,0.1917,3.222,5.08537,50.8537,5.09E+04,1025.4454,25.4315,25.4313,29.6761,33.8279,0.308,0.6647,2.325,0.1306,5,2.1587,2.5214,3.05E+00,92.936,11.552,0,0,0.15,0.00E+00
31.35386,-80.34526,36.3242,21.2564,0.1819,3.343,5.085347,50.853474,5.09E+04,1025.4466,25.4321,25.4319,29.6768,33.8285,0.365,0.61,2.3292,0.1306,5,2.16,2.5409,2.88E+00,93.038,11.55212,0,0,0.23,0.00E+00
31.35386,-80.34526,36.3235,21.2565,0.1856,3.464,5.08528,50.852797,5.09E+04,1025.4465,25.4316,25.4314,29.6763,33.828,0.422,0.6305,2.3333,0.1319,5,2.1612,2.5739,2.61E+00,93.158,11.55215,0,0,0.23,0.00E+00
31.35386,-80.34526,36.3224,21.2591,0.1783,3.585,5.085423,50.854229,5.09E+04,1025.4455,25.43,25.4298,29.6747,33.8264,0.475,0.5895,2.3375,0.1306,5,2.1624,2.6129,2.32E+00,93.288,11.55175,0,0,0.21,0.00E+00
31.35386,-80.34526,36.3234,21.2594,0.1832,3.766,5.085581,50.855811,5.09E+04,1025.4469,25.4307,25.4305,29.6753,33.827,0.516,0.6168,2.3417,0.1319,5,2.1612,2.5665,2.66E+00,93.216,11.55162,0,0,0.16,0.00E+00
31.35386,-80.34526,36.3225,21.2604,0.177,3.887,5.085581,50.855812,5.09E+04,1025.4466,25.4298,25.4295,29.6744,33.8261,0.536,0.5827,2.3458,0.1306,5,2.16,2.6203,2.27E+00,93.161,11.55151,0,0,0.08,0.00E+00
31.35386,-80.34526,36.3234,21.2611,0.1783,3.948,5.08577,50.857695,5.09E+04,1025.4473,25.4302,25.43,29.6748,33.8265,0.536,0.5895,2.35,0.1306,5,2.16,2.6032,2.39E+00,93.117,11.5513,0,0,0,0.00E+00
31.35386,-80.34526,36.3238,21.2599,0.2076,4.069,5.085694,50.856943,5.09E+04,1025.4484,25.4309,25.4306,29.6755,33.8272,0.516,0.7536,2.3542,0.1294,5,2.1612,2.6422,2.12E+00,93.153,11.55151,0,0,-0.08,0.00E+00
31.35386,-80.34526,36.3234,21.2602,0.2271,4.19,5.085679,50.856793,5.09E+04,1025.4486,25.4305,25.4302,29.6751,33.8268,0.491,0.863,2.3583,0.1306,5,2.1587,2.6081,2.35E+00,92.952,11.55148,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3233,21.2605,0.2247,4.25,5.085702,50.857019,5.09E+04,1025.4487,25.4303,25.4301,29.675,33.8267,0.467,0.8493,2.3625,0.1306,5,2.1612,2.5946,2.45E+00,93.067,11.55144,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3427,21.2376,0.199,4.371,5.085702,50.857023,5.09E+04,1025.4703,25.4515,25.4512,29.6963,33.8482,0.447,0.7057,2.3667,0.1319,5,2.16,2.6691,1.95E+00,92.974,11.55428,0,0,-0.08,0.00E+00
31.35386,-80.34526,36.3243,21.232,0.188,4.432,5.082833,50.828326,5.08E+04,1025.4582,25.439,25.4388,29.684,33.8361,0.414,0.6442,2.3708,0.1306,5,2.1587,2.6032,2.39E+00,92.884,11.55666,0,0,-0.13,0.00E+00
31.35386,-80.34526,36.3292,21.2277,0.1941,4.553,5.082983,50.829833,5.08E+04,1025.4635,25.4439,25.4436,29.689,33.8411,0.39,0.6784,2.375,0.1319,5,2.16,2.7118,1.72E+00,92.993,11.55711,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3436,21.201,0.1819,4.673,5.08196,50.819595,5.08E+04,1025.4824,25.4622,25.4619,29.7076,33.86,0.394,0.61,2.3792,0.1319,5,2.1612,2.6899,1.84E+00,93.108,11.56103,0,0,0.02,0.00E+00
31.35386,-80.34526,36.3489,21.1648,0.1819,4.794,5.078798,50.787976,5.08E+04,1025.4969,25.4762,25.476,29.7221,33.875,0.41,0.61,2.3833,0.1319,5,2.1612,2.6276,2.22E+00,93.128,11.56741,0,0,0.06,0.00E+00
31.35386,-80.34526,36.3313,21.1555,0.1954,4.915,5.075636,50.75636,5.08E+04,1025.4867,25.4654,25.4652,29.7116,33.8647,0.418,0.6852,2.3875,0.1319,5,2.16,2.6642,1.98E+00,93.051,11.57045,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3136,21.1749,0.188,5.097,5.075493,50.754927,5.08E+04,1025.4686,25.4466,25.4463,29.6926,33.8455,0.451,0.6442,2.3917,0.1306,5,2.1587,2.6252,2.23E+00,92.978,11.56812,0,0,0.13,0.00E+00
31.35386,-80.34526,36.3214,21.1877,0.1807,5.218,5.077826,50.778262,5.08E+04,1025.4716,25.449,25.4487,29.6947,33.8475,0.487,0.6032,2.3958,0.1319,5,2.1563,2.7875,1.37E+00,92.748,11.56514,0,0,0.15,0.00E+00
31.35386,-80.34526,36.33,21.1733,0.1783,5.278,5.07736,50.773597,5.08E+04,1025.4823,25.4595,25.4592,29.7054,33.8583,0.491,0.5895,2.4,0.1306,5,2.1551,2.7314,1.62E+00,92.631,11.56722,0,0,0.02,0.00E+00
31.35386,-80.34526,36.3276,21.1711,0.1783,5.399,5.076848,50.768479,5.08E+04,1025.4816,25.4583,25.458,29.7042,33.8572,0.499,0.5895,2.4042,0.1306,5,2.1551,2.7399,1.58E+00,92.583,11.56779,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3143,21.1858,0.1807,5.58,5.076757,50.767574,5.08E+04,1025.4683,25.4442,25.4439,29.69,33.8428,0.507,0.6032,2.4083,0.1319,5,2.1551,2.6874,1.85E+00,92.529,11.56602,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3154,21.2001,0.1819,5.641,5.078406,50.784059,5.08E+04,1025.4654,25.4411,25.4408,29.6866,33.8392,0.495,0.61,2.4125,0.1306,5,2.1538,2.823,1.23E+00,92.427,11.56327,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3214,21.1973,0.177,5.762,5.078865,50.788653,5.08E+04,1025.4713,25.4464,25.4461,29.692,33.8446,0.483,0.5827,2.4167,0.1306,5,2.1551,2.7277,1.64E+00,92.541,11.56335,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3325,21.1843,0.1795,5.883,5.078873,50.788731,5.08E+04,1025.4839,25.4585,25.4581,29.7042,33.8569,0.471,0.5963,2.4208,0.1306,5,2.1551,2.7619,1.48E+00,92.615,11.56497,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3245,21.1819,0.1783,6.004,5.077638,50.776384,5.08E+04,1025.479,25.453,25.4527,29.6988,33.8516,0.459,0.5895,2.425,0.1306,5,2.1551,2.7643,1.47E+00,92.689,11.566,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.324,21.1837,0.1795,6.064,5.077759,50.777589,5.08E+04,1025.4784,25.4521,25.4518,29.6979,33.8507,0.451,0.5963,2.4292,0.1306,5,2.1551,2.8107,1.27E+00,92.756,11.56571,0,0,-0.03,0.00E+00
31.35386,-80.34526,36.3238,21.1837,0.1709,6.185,5.077736,50.777364,5.08E+04,1025.4788,25.452,25.4517,29.6978,33.8506,0.451,0.5485,2.4333,0.1294,5,2.1563,2.8352,1.18E+00,92.876,11.56573,0,0,0,0.00E+00
31.35386,-80.34526,36.3274,21.1804,0.1819,6.246,5.077842,50.778418,5.08E+04,1025.4826,25.4556,25.4553,29.7014,33.8543,0.422,0.61,2.4375,0.1306,5,2.1563,2.8107,1.27E+00,92.899,11.56607,0,0,-0.11,0.00E+00
31.35386,-80.34526,36.3423,21.1512,0.1758,6.306,5.076615,50.766153,5.08E+04,1025.5023,25.475,25.4747,29.7212,33.8743,0.386,0.5758,2.4417,0.1306,5,2.1575,2.801,1.31E+00,93.008,11.57043,0,0,-0.15,0.00E+00
31.35386,-80.34526,36.3293,21.1433,0.1978,6.487,5.074162,50.741617,5.07E+04,1025.4953,25.4673,25.4669,29.7136,33.867,0.398,0.6989,2.4458,0.1306,5,2.1575,2.8767,1.04E+00,93.039,11.57288,0,0,0.05,0.00E+00
31.35386,-80.34526,36.318,21.1577,0.1893,6.669,5.074289,50.742895,5.07E+04,1025.4836,25.4548,25.4544,29.701,33.8541,0.418,0.651,2.45,0.1306,5,2.1563,2.8486,1.14E+00,92.938,11.57102,0,0,0.08,0.00E+00
31.35386,-80.34526,36.3277,21.1497,0.1819,6.79,5.074658,50.746585,5.07E+04,1025.4937,25.4644,25.464,29.7106,33.8639,0.442,0.61,2.4542,0.1306,5,2.1551,2.8864,1.01E+00,92.833,11.57179,0,0,0.1,0.00E+00
31.35386,-80.34526,36.3255,21.1485,0.1832,6.971,5.074267,50.742672,5.07E+04,1025.4931,25.463,25.4626,29.7093,33.8626,0.487,0.6168,2.4583,0.1319,5,2.1551,2.8681,1.07E+00,92.796,11.57218,0,0,0.18,0.00E+00
31.35386,-80.34526,36.3279,21.1444,0.1832,7.032,5.074139,50.741394,5.07E+04,1025.4964,25.466,25.4656,29.7123,33.8657,0.516,0.6168,2.4625,0.1331,5,2.1551,2.7985,1.32E+00,92.758,11.57277,0,0,0.11,0.00E+00
31.35386,-80.34526,36.3337,21.1302,0.1844,7.153,5.073357,50.73357,5.07E+04,1025.5052,25.4743,25.4739,29.7208,33.8743,0.528,0.6237,2.4667,0.1319,5,2.1526,2.8156,1.26E+00,92.541,11.57501,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3251,21.1315,0.1844,7.213,5.072431,50.724313,5.07E+04,1025.4986,25.4674,25.467,29.7139,33.8674,0.524,0.6237,2.4708,0.1319,5,2.1538,2.9304,8.88E-01,92.587,11.57539,0,0,-0.02,0.00E+00
31.35386,-80.34526,36.3329,21.1167,0.188,7.334,5.071845,50.718447,5.07E+04,1025.5091,25.4774,25.477,29.7242,33.8778,0.503,0.6442,2.475,0.1306,5,2.1526,2.8657,1.08E+00,92.487,11.57759,0,0,-0.08,0.00E+00
31.35386,-80.34526,36.3178,21.1291,0.1844,7.394,5.071288,50.712877,5.07E+04,1025.4945,25.4625,25.4621,29.7092,33.8628,0.447,0.6237,2.4792,0.1306,5,2.149,2.8999,9.74E-01,92.227,11.57637,0,0,-0.23,0.00E+00
31.35386,-80.34526,36.3232,21.1317,0.1905,7.455,5.072236,50.722358,5.07E+04,1025.4982,25.4659,25.4655,29.7125,33.866,0.394,0.6579,2.4833,0.1319,5,2.1477,2.8974,9.81E-01,92.121,11.57548,0,0,-0.21,0.00E+00
31.35386,-80.34526,36.3341,21.116,0.199,7.576,5.071935,50.719351,5.07E+04,1025.5113,25.4786,25.4782,29.7253,33.879,0.369,0.7057,2.4875,0.1294,5,2.1477,2.9048,9.60E-01,92.101,11.57762,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3335,21.1003,0.1978,7.697,5.070205,50.702049,5.07E+04,1025.5157,25.4824,25.482,29.7294,33.8833,0.357,0.6989,2.4917,0.1306,5,2.1477,2.917,9.25E-01,92.091,11.58061,0,0,-0.05,0.00E+00
31.35386,-80.34526,36.3364,21.0878,0.1929,7.818,5.06925,50.692496,5.07E+04,1025.5218,25.488,25.4876,29.7352,33.8892,0.378,0.6715,2.4958,0.1306,5,2.149,2.9304,8.88E-01,92.206,11.58273,0,0,0.08,0.00E+00
31.35386,-80.34526,36.338,21.0648,0.1917,7.939,5.067023,50.670234,5.07E+04,1025.5299,25.4956,25.4952,29.743,33.8975,0.394,0.6647,2.5,0.1319,5,2.149,2.9597,8.13E-01,92.281,11.58693,0,0,0.06,0.00E+00
31.35386,-80.34526,36.3308,21.0614,0.2088,8.06,5.065775,50.65775,5.07E+04,1025.5259,25.491,25.4906,29.7386,33.8931,0.422,0.7604,2.5042,0.1319,5,2.149,2.9035,9.63E-01,92.327,11.5881,0,0,0.11,0.00E+00
31.35386,-80.34526,36.3285,21.0569,0.2686,8.18,5.065023,50.650231,5.07E+04,1025.5259,25.4906,25.4901,29.7382,33.8928,0.442,1.0955,2.5083,0.1319,5,2.1502,2.9683,7.92E-01,92.509,11.58912,0,0,0.08,0.00E+00
31.35386,-80.34526,36.326,21.0582,0.2027,8.301,5.06485,50.648501,5.06E+04,1025.5242,25.4883,25.4878,29.7359,33.8905,0.471,0.7262,2.5125,0.1319,5,2.1514,2.9719,7.84E-01,92.701,11.58906,0,0,0.11,0.00E+00
31.35386,-80.34526,36.3258,21.0581,0.2161,8.483,5.06482,50.648201,5.06E+04,1025.5248,25.4882,25.4877,29.7358,33.8904,0.503,0.8015,2.5167,0.1319,5,2.1502,2.9878,7.47E-01,92.657,11.5891,0,0,0.13,0.00E+00
31.35386,-80.34526,36.3329,21.0447,0.1978,8.604,5.064294,50.64294,5.06E+04,1025.5345,25.4972,25.4968,29.745,33.8998,0.516,0.6989,2.5208,0.1319,5,2.1477,3.0037,7.12E-01,92.467,11.59108,0,0,0.05,0.00E+00
31.35386,-80.34526,36.3282,21.0419,0.1978,8.725,5.063422,50.634218,5.06E+04,1025.5322,25.4944,25.494,29.7423,33.8971,0.524,0.6989,2.525,0.1319,5,2.1465,3.0098,6.99E-01,92.322,11.59196,0,0,0.03,0.00E+00
31.35386,-80.34526,36.3274,21.0406,0.2112,8.846,5.063189,50.631888,5.06E+04,1025.5325,25.4942,25.4937,29.7421,33.8969,0.528,0.7741,2.5292,0.1306,5,2.1465,2.9365,8.72E-01,92.251,11.59226,0,0,0.02,0.00E+00
31.35386,-80.34526,36.3258,21.0402,0.2112,8.967,5.062956,50.629558,5.06E+04,1025.5319,25.4931,25.4927,29.741,33.8959,0.528,0.7741,2.5333,0.1306,5,2.1453,3.0073,7.04E-01,92.123,11.59246,0,0,0,0.00E+00
31.35386,-80.34526,36.326,21.0403,0.2149,9.087,5.063001,50.630009,5.06E+04,1025.5326,25.4933,25.4928,29.7412,33.896,0.524,0.7946,2.5375,0.1319,5,2.1453,3.0147,6.89E-01,92.079,11.59242,0,0,-0.02,0.00E+00
31.35386,-80.34526,36.3256,21.0399,0.21,9.148,5.062911,50.629107,5.06E+04,1025.5326,25.4931,25.4926,29.741,33.8958,0.499,0.7673,2.5417,0.1306,5,2.1441,3.0183,6.81E-01,91.961,11.59252,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3238,21.0415,0.2161,9.269,5.062866,50.628656,5.06E+04,1025.5313,25.4913,25.4908,29.7391,33.894,0.475,0.8015,2.5458,0.1319,5,2.1441,3.033,6.52E-01,91.963,11.59235,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3238,21.0428,0.21,9.329,5.063001,50.63001,5.06E+04,1025.5313,25.4909,25.4904,29.7388,33.8936,0.434,0.7673,2.55,0.1319,5,2.1453,2.9853,7.53E-01,92.11,11.59211,0,0,-0.16,0.00E+00
31.35386,-80.34526,36.3243,21.0417,0.2137,9.45,5.062956,50.62956,5.06E+04,1025.5324,25.4916,25.4911,29.7394,33.8943,0.418,0.7878,2.5542,0.1319,5,2.1441,3.0537,6.12E-01,92.099,11.59227,0,0,-0.06,0.00E+00
31.35386,-80.34526,36.3273,21.0378,0.2186,9.511,5.062911,50.629109,5.06E+04,1025.5361,25.4949,25.4944,29.7429,33.8977,0.394,0.8151,2.5583,0.1331,5,2.1429,3.0403,6.38E-01,92.037,11.5928,0,0,-0.1,0.00E+00
31.35386,-80.34526,36.3268,21.0359,0.2112,9.571,5.062655,50.626554,5.06E+04,1025.5365,25.4951,25.4946,29.743,33.8979,0.365,0.7741,2.5625,0.1319,5,2.1429,3.044,6.31E-01,92.038,11.59318,0,0,-0.11,0.00E+00
31.35386,-80.34526,36.3257,21.0358,0.2063,9.692,5.06252,50.625201,5.06E+04,1025.5362,25.4943,25.4938,29.7422,33.8972,0.353,0.7468,2.5667,0.1319,5,2.1429,3.0781,5.69E-01,92.056,11.59328,0,0,-0.05,0.00E+00
