" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m]", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta, kg/m^3]"," Density [sigma-t, kg/m^3]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET Labs CDOM [mg/m^3]"," Fluorescence, WET Labs WETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], Latitude [deg], Longitude [deg],flag
36.227,29.1152,0,1.406,5.919383,59.193826,5.92E+04,1022.953,22.9471,22.947,27.0903,31.1437,-0.042,0.7385,0.2295,1.1563,0,0.0916,0.0659,2.641,99.782,10.26102,0,0,-0.02,31.36476,-80.31918,0.00E+00
36.2268,29.1158,0,1.415,5.919413,59.194134,5.92E+04,1022.9527,22.9467,22.9466,27.09,31.1433,-0.042,0.7385,0.2646,1.1569,0,0.0916,0.0684,2.641,99.778,10.26094,0,0,1.45E-08,31.36476,-80.31918,0.00E+00
36.2262,29.1163,0,1.406,5.919391,59.193914,5.92E+04,1022.9521,22.9461,22.946,27.0894,31.1427,-0.042,0.7385,0.2295,1.1576,0,0.0916,0.0659,2.641,99.774,10.2609,0,0,0.01,31.36476,-80.31918,0.00E+00
36.2258,29.1168,0,1.413,5.919383,59.193826,5.92E+04,1022.9516,22.9457,22.9456,27.0889,31.1423,-0.042,0.7385,0.247,1.1583,0,0.0916,0.0672,2.6422,99.829,10.26086,0,0,0.01,31.36476,-80.31918,0.00E+00
36.2261,29.1167,0,1.415,5.919413,59.194134,5.92E+04,1022.9518,22.9459,22.9458,27.0891,31.1424,-0.041,0.7385,0.2295,1.159,0,0.0916,0.0659,2.6422,99.827,10.26085,0,0,0.01,31.36476,-80.31918,0.00E+00
36.2272,29.1163,0,1.415,5.919537,59.195366,5.92E+04,1022.9528,22.9469,22.9468,27.0901,31.1434,-0.04,0.7385,0.247,1.1597,0,0.0916,0.0672,2.6422,99.824,10.26084,0,0,0.03,31.36476,-80.31918,0.00E+00
36.2269,29.117,0,1.415,5.919563,59.19563,5.92E+04,1022.9524,22.9464,22.9463,27.0897,31.143,-0.039,0.7385,0.2646,1.1604,0,0.0916,0.0684,2.6422,99.821,10.26077,0,0,0.03,31.36476,-80.31918,0.00E+00
36.2267,29.1178,0,1.415,5.919625,59.196246,5.92E+04,1022.9519,22.946,22.9458,27.0892,31.1425,-0.037,0.7385,0.2295,1.1611,0,0.0916,0.0659,2.6422,99.817,10.26065,0,0,0.03,31.36476,-80.31918,0.00E+00
36.2263,29.1194,0,1.432,5.919743,59.197435,5.92E+04,1022.9512,22.9452,22.9451,27.0884,31.1417,-0.036,0.8049,0.2646,1.1618,0,0.0928,0.0684,2.6422,99.813,10.26045,0,0,0.04,31.36476,-80.31918,0.00E+00
36.2261,29.12,0,1.415,5.919779,59.197787,5.92E+04,1022.9508,22.9448,22.9447,27.088,31.1413,-0.034,0.7385,0.247,1.1625,0,0.0916,0.0672,2.6422,99.808,10.26037,0,0,0.04,31.36476,-80.31918,0.00E+00
36.2253,29.1207,0,1.425,5.919743,59.197434,5.92E+04,1022.95,22.944,22.9439,27.0872,31.1405,-0.032,0.7385,0.247,1.1632,0,0.0916,0.0672,2.6422,99.803,10.26032,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2252,29.1211,0,1.436,5.919765,59.197654,5.92E+04,1022.9498,22.9437,22.9436,27.0869,31.1402,-0.029,0.7385,0.247,1.1639,0,0.0916,0.0672,2.6422,99.797,10.26027,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2246,29.1217,0,1.422,5.919743,59.197434,5.92E+04,1022.9491,22.9431,22.943,27.0863,31.1396,-0.027,0.6721,0.2295,1.1646,0,0.0904,0.0659,2.6422,99.794,10.26022,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2239,29.1223,0,1.425,5.919713,59.197126,5.92E+04,1022.9484,22.9424,22.9423,27.0856,31.1389,-0.025,0.7385,0.247,1.1653,0,0.0916,0.0672,2.6422,99.788,10.26018,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2235,29.123,0,1.436,5.919726,59.197258,5.92E+04,1022.9479,22.9418,22.9417,27.085,31.1383,-0.021,0.7385,0.247,1.166,0,0.0916,0.0672,2.6422,99.784,10.2601,0,0,0.08,31.36478,-80.3192,0.00E+00
36.223,29.1234,0,1.436,5.919699,59.196994,5.92E+04,1022.9474,22.9413,22.9412,27.0845,31.1378,-0.018,0.7385,0.247,1.1667,0,0.0916,0.0672,2.6422,99.779,10.26007,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2228,29.1238,0,1.436,5.919721,59.197214,5.92E+04,1022.9472,22.9411,22.941,27.0843,31.1375,-0.015,0.7385,0.247,1.1674,0,0.0916,0.0672,2.6422,99.775,10.26002,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2222,29.1241,0,1.432,5.919669,59.196685,5.92E+04,1022.9465,22.9405,22.9404,27.0837,31.1369,-0.011,0.7385,0.247,1.1681,0,0.0916,0.0672,2.6435,99.83,10.26001,0,0,0.09,31.36478,-80.3192,0.00E+00
36.221,29.1239,0,1.436,5.919479,59.194793,5.92E+04,1022.9458,22.9397,22.9396,27.0829,31.1362,-0.008,0.8049,0.247,1.1688,0,0.0928,0.0672,2.6435,99.827,10.26011,0,0,0.09,31.36478,-80.3192,0.00E+00
36.2213,29.1243,0,1.436,5.919559,59.195585,5.92E+04,1022.9458,22.9397,22.9396,27.0829,31.1362,-0.005,0.7385,0.247,1.1694,0,0.0916,0.0672,2.6422,99.764,10.26004,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2222,29.1245,0,1.436,5.919713,59.197126,5.92E+04,1022.9464,22.9404,22.9402,27.0835,31.1368,-0.002,0.7385,0.2295,1.1701,0,0.0916,0.0659,2.6435,99.82,10.25995,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2224,29.1241,0,1.443,5.919704,59.197038,5.92E+04,1022.9468,22.9407,22.9406,27.0839,31.1371,0.002,0.8049,0.247,1.1708,0,0.0928,0.0672,2.6435,99.819,10.25999,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2227,29.1234,0,1.436,5.919655,59.196554,5.92E+04,1022.9472,22.9411,22.941,27.0843,31.1376,0.005,0.7385,0.247,1.1715,0,0.0916,0.0672,2.6422,99.758,10.26009,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2225,29.1232,0,1.446,5.919611,59.196113,5.92E+04,1022.9472,22.9411,22.9409,27.0842,31.1375,0.009,0.7385,0.2295,1.1722,0,0.0916,0.0659,2.6435,99.814,10.26013,0,0,0.09,31.36478,-80.3192,0.00E+00
36.2227,29.1232,0,1.425,5.919633,59.196333,5.92E+04,1022.9472,22.9412,22.9411,27.0844,31.1376,0.01,0.7385,0.2295,1.1729,0,0.0916,0.0659,2.6435,99.815,10.26012,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2237,29.1223,0,1.446,5.919677,59.196774,5.92E+04,1022.9483,22.9422,22.9421,27.0854,31.1387,0.013,0.7385,0.247,1.1736,0,0.0916,0.0672,2.6435,99.816,10.26019,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2237,29.1215,0,1.443,5.919589,59.195894,5.92E+04,1022.9486,22.9425,22.9424,27.0857,31.139,0.016,0.7385,0.247,1.1743,0,0.0916,0.0672,2.6435,99.816,10.26031,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2235,29.1217,0,1.436,5.919589,59.195894,5.92E+04,1022.9484,22.9423,22.9422,27.0855,31.1388,0.017,0.7385,0.2295,1.175,0,0.0916,0.0659,2.6435,99.816,10.26029,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2233,29.1224,0,1.436,5.919647,59.196466,5.92E+04,1022.948,22.9419,22.9418,27.0851,31.1384,0.019,0.7385,0.247,1.1757,0,0.0916,0.0672,2.6422,99.756,10.26019,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2226,29.1232,0,1.436,5.919616,59.196157,5.92E+04,1022.9471,22.9411,22.941,27.0843,31.1375,0.021,0.6721,0.2295,1.1764,0,0.0904,0.0659,2.6422,99.754,10.26013,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2219,29.1236,0,1.443,5.919567,59.195673,5.92E+04,1022.9466,22.9405,22.9404,27.0837,31.1369,0.022,0.6721,0.2295,1.1771,0,0.0904,0.0659,2.6422,99.751,10.26011,0,0,0.04,31.36478,-80.3192,0.00E+00
36.222,29.1228,0,1.446,5.919493,59.194925,5.92E+04,1022.9469,22.9408,22.9407,27.084,31.1372,0.023,0.7385,0.2295,1.1778,0,0.0916,0.0659,2.6422,99.748,10.26021,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2234,29.1217,0,1.446,5.919567,59.195674,5.92E+04,1022.9483,22.9422,22.9421,27.0854,31.1387,0.025,0.7385,0.2646,1.1785,0,0.0916,0.0684,2.6422,99.747,10.2603,0,0,0.04,31.36478,-80.3192,0.00E+00
36.2237,29.1209,0,1.446,5.919537,59.195366,5.92E+04,1022.9488,22.9427,22.9426,27.0859,31.1392,0.026,0.7385,0.247,1.1792,0,0.0916,0.0672,2.6422,99.747,10.26039,0,0,0.01,31.36478,-80.3192,0.00E+00
36.2241,29.1205,0,1.446,5.919545,59.195454,5.92E+04,1022.9492,22.9431,22.943,27.0863,31.1396,0.027,0.7385,0.247,1.1799,0,0.0916,0.0672,2.641,99.684,10.26042,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2241,29.1209,0,1.443,5.919589,59.195894,5.92E+04,1022.9491,22.943,22.9429,27.0862,31.1395,0.026,0.7385,0.2646,1.1806,0,0.0916,0.0684,2.641,99.678,10.26036,0,0,0,31.36478,-80.3192,0.00E+00
36.2237,29.1211,0,1.456,5.91955,59.195498,5.92E+04,1022.9488,22.9426,22.9425,27.0858,31.1391,0.028,0.7385,0.2646,1.1812,0,0.0916,0.0684,2.641,99.675,10.26036,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2233,29.1219,0,1.456,5.919585,59.19585,5.92E+04,1022.9483,22.9421,22.942,27.0853,31.1386,0.029,0.7385,0.2646,1.1819,0,0.0916,0.0684,2.641,99.672,10.26027,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2235,29.1219,0,1.456,5.919603,59.196026,5.92E+04,1022.9483,22.9422,22.9421,27.0854,31.1387,0.028,0.8049,0.2646,1.1826,0,0.0928,0.0684,2.641,99.669,10.26026,0,0,0,31.36478,-80.3192,0.00E+00
36.2226,29.1224,0,1.453,5.919537,59.195365,5.92E+04,1022.9475,22.9414,22.9412,27.0846,31.1378,0.028,0.8049,0.2646,1.1833,0,0.0928,0.0684,2.6398,99.606,10.26024,0,0,0,31.36478,-80.3192,0.00E+00
36.2222,29.1234,0,1.467,5.919581,59.195805,5.92E+04,1022.9469,22.9407,22.9406,27.0839,31.1372,0.029,0.8049,0.2295,1.184,0,0.0928,0.0659,2.641,99.661,10.26012,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2222,29.1236,0,1.477,5.919603,59.196026,5.92E+04,1022.9469,22.9407,22.9405,27.0838,31.1371,0.03,0.8049,0.2295,1.1847,0,0.0928,0.0659,2.641,99.659,10.26009,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2218,29.1238,0,1.467,5.919567,59.195673,5.92E+04,1022.9465,22.9403,22.9402,27.0835,31.1367,0.03,0.7385,0.247,1.1854,0,0.0916,0.0672,2.6398,99.596,10.26009,0,0,0,31.36478,-80.3192,0.00E+00
36.2217,29.1239,0,1.477,5.919572,59.195717,5.92E+04,1022.9464,22.9402,22.94,27.0834,31.1366,0.031,0.7385,0.247,1.1861,0,0.0916,0.0672,2.641,99.649,10.26007,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2217,29.1238,0,1.484,5.919563,59.195629,5.92E+04,1022.9465,22.9403,22.9401,27.0834,31.1367,0.032,0.7385,0.247,1.1868,0,0.0916,0.0672,2.641,99.647,10.26009,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2222,29.1237,0,1.488,5.919625,59.196246,5.92E+04,1022.9469,22.9406,22.9405,27.0838,31.1371,0.033,0.8049,0.247,1.1875,0,0.0928,0.0672,2.641,99.645,10.26007,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2222,29.1236,0,1.498,5.919611,59.196114,5.92E+04,1022.947,22.9407,22.9406,27.0839,31.1371,0.035,0.8049,0.2295,1.1882,0,0.0928,0.0659,2.6398,99.58,10.26009,0,0,0.04,31.36478,-80.3192,0.00E+00
36.2217,29.1236,0,1.498,5.919537,59.195365,5.92E+04,1022.9466,22.9403,22.9402,27.0835,31.1368,0.035,0.8049,0.247,1.1889,0,0.0928,0.0672,2.6398,99.576,10.26012,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2225,29.1232,0,1.508,5.919611,59.196114,5.92E+04,1022.9474,22.9411,22.9409,27.0842,31.1375,0.038,0.8049,0.247,1.1896,0,0.0928,0.0672,2.6398,99.572,10.26013,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2228,29.1232,0,1.516,5.919647,59.196466,5.92E+04,1022.9476,22.9412,22.9411,27.0844,31.1377,0.04,0.7385,0.2646,1.1903,0,0.0916,0.0684,2.6398,99.565,10.26011,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2227,29.123,0,1.519,5.919611,59.196114,5.92E+04,1022.9476,22.9412,22.9411,27.0844,31.1377,0.042,0.7385,0.247,1.191,0,0.0916,0.0672,2.6398,99.558,10.26015,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2223,29.1232,0,1.519,5.919581,59.195806,5.92E+04,1022.9473,22.9409,22.9408,27.0841,31.1374,0.044,0.7385,0.247,1.1917,0,0.0916,0.0672,2.6398,99.551,10.26014,0,0,0.04,31.36478,-80.3192,0.00E+00
36.222,29.1234,0,1.528,5.919563,59.19563,5.92E+04,1022.9471,22.9406,22.9405,27.0838,31.1371,0.046,0.7385,0.247,1.1924,0,0.0916,0.0672,2.6398,99.548,10.26013,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2208,29.1237,0,1.547,5.919427,59.194265,5.92E+04,1022.9461,22.9396,22.9395,27.0828,31.1361,0.049,0.7385,0.2646,1.1931,0,0.0916,0.0684,2.6386,99.484,10.26015,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2208,29.1234,0,1.54,5.919383,59.193825,5.92E+04,1022.9462,22.9397,22.9396,27.0829,31.1362,0.052,0.7385,0.2646,1.1938,0,0.0916,0.0684,2.6398,99.538,10.26021,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2212,29.1234,0,1.549,5.919449,59.194485,5.92E+04,1022.9466,22.94,22.9399,27.0832,31.1365,0.055,0.7385,0.247,1.1944,0,0.0916,0.0672,2.6398,99.536,10.26018,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2221,29.1236,0,1.549,5.919603,59.196026,5.92E+04,1022.9472,22.9406,22.9405,27.0838,31.1371,0.057,0.7385,0.2295,1.1951,0,0.0916,0.0659,2.6386,99.473,10.26009,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2229,29.1236,0,1.559,5.919713,59.197126,5.92E+04,1022.9478,22.9412,22.9411,27.0844,31.1377,0.061,0.7385,0.247,1.1958,0,0.0916,0.0672,2.6386,99.468,10.26005,0,0,0.09,31.36478,-80.3192,0.00E+00
36.2235,29.1236,0,1.568,5.919801,59.198007,5.92E+04,1022.9483,22.9417,22.9415,27.0848,31.1381,0.064,0.6721,0.2295,1.1965,0,0.0904,0.0659,2.6398,99.524,10.26001,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2236,29.1238,0,1.57,5.919836,59.198359,5.92E+04,1022.9483,22.9417,22.9415,27.0848,31.1381,0.068,0.7385,0.2295,1.1972,0,0.0916,0.0659,2.6398,99.522,10.25998,0,0,0.08,31.36478,-80.3192,0.00E+00
36.2236,29.1239,0,1.57,5.919858,59.198579,5.92E+04,1022.9483,22.9416,22.9415,27.0848,31.1381,0.071,0.7385,0.2295,1.1979,0,0.0916,0.0659,2.6398,99.52,10.25995,0,0,0.09,31.36478,-80.3192,0.00E+00
36.2239,29.1239,0,1.57,5.919898,59.198975,5.92E+04,1022.9485,22.9418,22.9417,27.085,31.1383,0.074,0.7385,0.2295,1.1986,0,0.0916,0.0659,2.6398,99.519,10.25993,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2239,29.1243,0,1.58,5.919942,59.199415,5.92E+04,1022.9484,22.9417,22.9416,27.0849,31.1381,0.077,0.7385,0.2295,1.1993,0,0.0916,0.0659,2.6398,99.518,10.25987,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2242,29.1243,0,1.587,5.919986,59.199856,5.92E+04,1022.9486,22.9419,22.9418,27.0851,31.1384,0.08,0.7385,0.247,1.2,0,0.0916,0.0672,2.6398,99.518,10.25986,0,0,0.09,31.36478,-80.3192,0.00E+00
36.2241,29.1245,0,1.58,5.919999,59.199988,5.92E+04,1022.9485,22.9418,22.9417,27.085,31.1382,0.083,0.7385,0.247,1.2007,0,0.0916,0.0672,2.6398,99.517,10.25983,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2241,29.1245,0,1.591,5.919999,59.199988,5.92E+04,1022.9485,22.9418,22.9417,27.085,31.1382,0.086,0.7385,0.247,1.2014,0,0.0916,0.0672,2.6398,99.517,10.25983,0,0,0.07,31.36478,-80.3192,0.00E+00
36.2239,29.1249,0,1.591,5.919999,59.199988,5.92E+04,1022.9482,22.9415,22.9414,27.0847,31.1379,0.089,0.7385,0.247,1.2021,0,0.0916,0.0672,2.6398,99.52,10.2598,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2234,29.1251,0,1.591,5.919946,59.199459,5.92E+04,1022.9478,22.941,22.9409,27.0842,31.1375,0.091,0.7385,0.2295,1.2028,0,0.0916,0.0659,2.6398,99.524,10.2598,0,0,0.06,31.36478,-80.3192,0.00E+00
36.2236,29.1251,0,1.598,5.919981,59.199812,5.92E+04,1022.948,22.9412,22.9411,27.0844,31.1376,0.093,0.7385,0.247,1.2035,0,0.0916,0.0672,2.6398,99.524,10.25978,0,0,0.06,31.36478,-80.3192,0.00E+00
36.223,29.1249,0,1.601,5.919867,59.198667,5.92E+04,1022.9476,22.9408,22.9407,27.084,31.1372,0.096,0.7385,0.247,1.2042,0,0.0916,0.0672,2.6398,99.528,10.25985,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2215,29.1249,0,1.601,5.919655,59.196554,5.92E+04,1022.9465,22.9397,22.9396,27.0829,31.1362,0.098,0.7385,0.247,1.2049,0,0.0916,0.0672,2.6398,99.532,10.25994,0,0,0.05,31.36478,-80.3192,0.00E+00
36.2205,29.1251,0,1.601,5.919537,59.195366,5.92E+04,1022.9457,22.9389,22.9388,27.0821,31.1354,0.099,0.7385,0.2295,1.2056,0,0.0916,0.0659,2.6398,99.534,10.25997,0,0,0.03,31.36478,-80.3192,0.00E+00
36.2213,29.1253,0,1.601,5.919677,59.196774,5.92E+04,1022.9462,22.9395,22.9393,27.0826,31.1359,0.101,0.7385,0.2295,1.2063,0,0.0916,0.0659,2.6398,99.539,10.25989,0,0,0.04,31.36478,-80.3192,0.00E+00
36.2212,29.1254,0,1.598,5.919669,59.196686,5.92E+04,1022.946,22.9393,22.9392,27.0825,31.1357,0.1,0.7385,0.2295,1.2069,0,0.0916,0.0659,2.6398,99.544,10.25988,0,0,-0.01,31.36478,-80.3192,0.00E+00
36.2213,29.1256,0,1.601,5.919713,59.197126,5.92E+04,1022.9461,22.9393,22.9392,27.0825,31.1358,0.101,0.7385,0.247,1.2076,0,0.0916,0.0672,2.6398,99.55,10.25984,0,0,0.02,31.36478,-80.3192,0.00E+00
36.2211,29.1256,0,1.601,5.919682,59.196818,5.92E+04,1022.9459,22.9392,22.939,27.0823,31.1356,0.101,0.7385,0.2295,1.2083,0,0.0916,0.0659,2.6398,99.556,10.25986,0,0,0,31.36478,-80.3192,0.00E+00
36.2206,29.1256,0,1.601,5.919616,59.196158,5.92E+04,1022.9456,22.9388,22.9387,27.082,31.1353,0.101,0.7385,0.247,1.209,0,0.0916,0.0672,2.6398,99.562,10.25988,0,0,-0.02,31.36478,-80.3192,0.00E+00
36.2195,29.1254,0,1.601,5.919435,59.194353,5.92E+04,1022.9448,22.9381,22.9379,27.0812,31.1345,0.1,0.7385,0.247,1.2097,0,0.0916,0.0672,2.6398,99.566,10.25998,0,0,-0.03,31.36478,-80.3192,0.00E+00
36.2185,29.1249,0,1.598,5.919215,59.192152,5.92E+04,1022.9442,22.9374,22.9373,27.0806,31.1339,0.098,0.7385,0.247,1.2104,0,0.0916,0.0672,2.6398,99.57,10.26013,0,0,-0.04,31.36478,-80.3192,0.00E+00
36.2178,29.1247,0,1.601,5.919096,59.190964,5.92E+04,1022.9438,22.937,22.9369,27.0802,31.1335,0.097,0.7385,0.2295,1.2111,0,0.0916,0.0659,2.6386,99.514,10.2602,0,0,-0.03,31.36478,-80.3192,0.00E+00
36.2174,29.1243,0,1.591,5.919004,59.19004,5.92E+04,1022.9436,22.9368,22.9367,27.08,31.1333,0.094,0.7385,0.2295,1.2118,0,0.0916,0.0659,2.6386,99.515,10.26027,0,0,-0.05,31.36478,-80.3192,0.00E+00
36.2178,29.1239,0,1.601,5.919013,59.190128,5.92E+04,1022.944,22.9372,22.9371,27.0805,31.1337,0.092,0.7385,0.247,1.2125,0,0.0916,0.0672,2.6386,99.517,10.26031,0,0,-0.05,31.36478,-80.3192,0.00E+00
36.2186,29.1239,0,1.591,5.919136,59.19136,5.92E+04,1022.9446,22.9379,22.9378,27.0811,31.1344,0.089,0.7385,0.2295,1.2132,0,0.0916,0.0659,2.6386,99.519,10.26026,0,0,-0.07,31.36478,-80.3192,0.00E+00
36.2201,29.1237,0,1.598,5.91933,59.193297,5.92E+04,1022.9458,22.9391,22.9389,27.0823,31.1355,0.086,0.7385,0.247,1.2139,0,0.0916,0.0672,2.6374,99.459,10.2602,0,0,-0.07,31.36478,-80.3192,0.00E+00
36.2211,29.1236,0,1.58,5.919449,59.194486,5.92E+04,1022.9465,22.9398,22.9397,27.083,31.1363,0.082,0.7385,0.2646,1.2146,0,0.0916,0.0684,2.6374,99.456,10.26016,0,0,-0.11,31.36478,-80.3192,0.00E+00
36.2212,29.1236,0,1.591,5.919471,59.194706,5.92E+04,1022.9467,22.9399,22.9398,27.0831,31.1364,0.079,0.7385,0.2295,1.2153,0,0.0916,0.0659,2.6374,99.454,10.26015,0,0,-0.08,31.36478,-80.3192,0.00E+00
36.2213,29.1237,0,1.58,5.919501,59.195014,5.92E+04,1022.9466,22.94,22.9398,27.0832,31.1364,0.074,0.7385,0.2295,1.216,0,0.0916,0.0659,2.6361,99.392,10.26012,0,0,-0.11,31.36478,-80.3192,0.00E+00
36.2216,29.1241,0,1.577,5.919581,59.195806,5.92E+04,1022.9467,22.94,22.9399,27.0832,31.1365,0.069,0.7385,0.247,1.2167,0,0.0916,0.0672,2.6361,99.387,10.26005,0,0,-0.12,31.36478,-80.3192,0.00E+00
36.2215,29.1241,0,1.57,5.919567,59.195674,5.92E+04,1022.9466,22.94,22.9398,27.0831,31.1364,0.063,0.7385,0.2295,1.2174,0,0.0916,0.0659,2.6361,99.38,10.26005,0,0,-0.14,31.36478,-80.3192,0.00E+00
36.2224,29.1226,0,1.58,5.919537,59.195366,5.92E+04,1022.9478,22.9412,22.941,27.0844,31.1376,0.059,0.7385,0.2646,1.2181,0,0.0916,0.0684,2.6361,99.377,10.26022,0,0,-0.11,31.36478,-80.3192,0.00E+00
36.2241,29.1211,0,1.57,5.919616,59.196159,5.92E+04,1022.9496,22.9429,22.9428,27.0861,31.1394,0.054,0.7385,0.2646,1.2188,0,0.0916,0.0684,2.6361,99.374,10.26033,0,0,-0.12,31.36478,-80.3192,0.00E+00
36.2256,29.1194,0,1.559,5.919647,59.196467,5.92E+04,1022.9512,22.9447,22.9445,27.0879,31.1412,0.048,0.7385,0.247,1.2194,0,0.0916,0.0672,2.6349,99.308,10.26049,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2257,29.1192,0,1.556,5.919647,59.196467,5.92E+04,1022.9514,22.9448,22.9447,27.088,31.1413,0.041,0.7385,0.247,1.2201,0,0.0916,0.0672,2.6349,99.303,10.26051,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2245,29.1205,0,1.549,5.919611,59.196115,5.92E+04,1022.95,22.9435,22.9433,27.0867,31.14,0.035,0.7385,0.247,1.2208,0,0.0916,0.0672,2.6349,99.298,10.2604,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2243,29.1213,0,1.54,5.919669,59.196687,5.92E+04,1022.9495,22.943,22.9429,27.0862,31.1395,0.028,0.7385,0.2295,1.2215,0,0.0916,0.0659,2.6349,99.295,10.26029,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2239,29.122,0,1.54,5.919691,59.196907,5.92E+04,1022.949,22.9425,22.9424,27.0857,31.139,0.022,0.7385,0.247,1.2222,0,0.0916,0.0672,2.6349,99.288,10.26021,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2237,29.1226,0,1.54,5.919721,59.197215,5.92E+04,1022.9486,22.9421,22.942,27.0853,31.1386,0.015,0.7385,0.247,1.2229,0,0.0916,0.0672,2.6337,99.223,10.26014,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2234,29.1226,0,1.526,5.919682,59.196818,5.92E+04,1022.9484,22.9419,22.9418,27.0851,31.1384,0.009,0.7385,0.2295,1.2236,0,0.0916,0.0659,2.6349,99.275,10.26015,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2243,29.1215,0,1.519,5.919682,59.196819,5.92E+04,1022.9494,22.943,22.9428,27.0862,31.1394,0.002,0.6721,0.2295,1.2243,0,0.0904,0.0659,2.6337,99.21,10.26027,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2245,29.1209,0,1.519,5.919655,59.196555,5.92E+04,1022.9497,22.9433,22.9432,27.0865,31.1398,-0.005,0.7385,0.2646,1.225,0,0.0916,0.0684,2.6337,99.203,10.26034,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2253,29.1196,0,1.508,5.919611,59.196115,5.92E+04,1022.9507,22.9443,22.9442,27.0875,31.1408,-0.012,0.7385,0.247,1.2257,0,0.0916,0.0672,2.6349,99.257,10.26049,0,0,-0.17,31.36478,-80.3192,0.00E+00
36.2267,29.1185,0,1.508,5.9197,59.196995,5.92E+04,1022.9521,22.9458,22.9456,27.089,31.1423,-0.018,0.7385,0.2646,1.2264,0,0.0916,0.0684,2.6349,99.254,10.26056,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2265,29.1178,0,1.495,5.919603,59.196027,5.92E+04,1022.9521,22.9458,22.9457,27.0891,31.1424,-0.025,0.7385,0.247,1.2271,0,0.0916,0.0672,2.6349,99.248,10.26066,0,0,-0.15,31.36478,-80.3192,0.00E+00
36.2265,29.1177,0,1.488,5.919589,59.195895,5.92E+04,1022.9522,22.9459,22.9458,27.0891,31.1425,-0.031,0.7385,0.2646,1.2278,0,0.0916,0.0684,2.6337,99.186,10.26068,0,0,-0.16,31.36478,-80.3192,0.00E+00
36.2267,29.1179,0,1.477,5.919633,59.196335,5.92E+04,1022.9522,22.946,22.9458,27.0892,31.1425,-0.038,0.7385,0.2295,1.2285,0,0.0916,0.0659,2.6349,99.241,10.26065,0,0,-0.16,31.36478,-80.3192,0.00E+00
