Sea-Bird SBE 9 Data File:,,,,,,,,,,,,,,,,,,,,,,,,,
FileName = C:\Users\CTD\Desktop\ctddata\SAV-17-11\cast002.hdr,,,,,,,,,,,,,,,,,,,,,,,,,
Software Version Seasave V 7.26.1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Temperature SN = 6012,,,,,,,,,,,,,,,,,,,,,,,,,
Conductivity SN = 1909,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Bytes Per Scan = 27,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Voltage Words = 3,,,,,,,,,,,,,,,,,,,,,,,,,
Number of Scans Averaged by the Deck Unit = 1,,,,,,,,,,,,,,,,,,,,,,,,,
System UpLoad Time = Jun 17 2017 20:36:59,,,,,,,,,,,,,,,,,,,,,,,,,
SBE 11plus V 5.2,,,,,,,,,,,,,,,,,,,,,,,,,
" Salinity, Practical [PSU]"," Temperature [ITS-90, deg C]", Voltage 0," Depth [salt water, m], lat0", Conductivity [S/m], Conductivity [mS/cm], Conductivity [uS/cm]," Density [density, kg/m^3]"," Density [sigma-theta,kg/m^3]"," Density [sigma-t, kg/m^3 ]"," Density [sigma-1, kg/m^3 ]"," Density [sigma-2, kg/m^3 ]", Descent Rate [m/s]," Fluorescence, WET LabsCDOM [mg/m^3]"," Fluorescence, WET LabsWETstar [mg/m^3]"," Time, Elapsed [minutes]", Voltage 1, Voltage 2, Voltage 3, Voltage 4," Oxygen, SBE 43 [% saturation]", Nitrogen Saturation [mg/l], Bottles Fired, Bottle Position in Carousel, Acceleration [m/s^2], Flag
36.8762,26.6862,0,2.224,5.744027,57.440272,5.74E+04,1024.2419,24.2325,24.2323,28.4008,32.4784,0.055,0.6056,0.458,0.0771,0,0.0891,0.0818,1.6862,53.488,10.58736,0,0,0.16,0.00E+00
36.8748,26.6867,0,2.231,5.743884,57.43884,5.74E+04,1024.2407,24.2313,24.2311,28.3996,32.4772,0.061,0.6056,0.4756,0.0778,0,0.0891,0.083,1.6862,53.49,10.58738,0,0,0.15,0.00E+00
36.874,26.6869,0,2.224,5.743806,57.438059,5.74E+04,1024.24,24.2306,24.2304,28.3989,32.4765,0.066,0.6721,0.4756,0.0785,0,0.0904,0.083,1.6838,53.374,10.58739,0,0,0.13,0.00E+00
36.873,26.6871,0,2.234,5.743693,57.436931,5.74E+04,1024.2393,24.2298,24.2296,28.3981,32.4757,0.072,0.6721,0.4756,0.0792,0,0.0904,0.083,1.6825,53.316,10.58742,0,0,0.12,0.00E+00
36.873,26.6867,0,2.234,5.743637,57.436368,5.74E+04,1024.2394,24.2299,24.2297,28.3982,32.4759,0.076,0.6721,0.458,0.0799,0,0.0904,0.0818,1.6813,53.259,10.58749,0,0,0.1,0.00E+00
36.872,26.6869,0,2.224,5.743528,57.435283,5.74E+04,1024.2385,24.2291,24.2289,28.3974,32.4751,0.08,0.6721,0.4404,0.0806,0,0.0904,0.0806,1.6801,53.202,10.58752,0,0,0.1,0.00E+00
36.8717,26.6867,0,2.234,5.743459,57.434589,5.74E+04,1024.2384,24.2289,24.2288,28.3972,32.4749,0.083,0.6721,0.458,0.0813,0,0.0904,0.0818,1.6801,53.205,10.58758,0,0,0.07,0.00E+00
36.8716,26.6871,0,2.234,5.743489,57.434893,5.74E+04,1024.2382,24.2287,24.2285,28.397,32.4746,0.087,0.6721,0.458,0.0819,0,0.0904,0.0818,1.6789,53.156,10.58752,0,0,0.08,0.00E+00
36.8711,26.6871,0,2.242,5.743429,57.434285,5.74E+04,1024.2379,24.2284,24.2282,28.3967,32.4743,0.09,0.6721,0.458,0.0826,0,0.0904,0.0818,1.6777,53.099,10.58754,0,0,0.07,0.00E+00
36.8709,26.6875,0,2.224,5.743437,57.434372,5.74E+04,1024.2375,24.2281,24.2279,28.3964,32.4741,0.091,0.6721,0.4932,0.0833,0,0.0904,0.0842,1.6752,52.986,10.58751,0,0,0.04,0.00E+00
36.87,26.6877,0,2.224,5.743329,57.433288,5.74E+04,1024.2367,24.2273,24.2272,28.3956,32.4733,0.092,0.6721,0.4932,0.084,0,0.0904,0.0842,1.674,52.931,10.58754,0,0,0.02,0.00E+00
36.8693,26.688,0,2.234,5.743277,57.432767,5.74E+04,1024.2362,24.2267,24.2266,28.395,32.4727,0.093,0.6721,0.4756,0.0847,0,0.0904,0.083,1.6728,52.872,10.58753,0,0,0.02,0.00E+00
36.8695,26.6881,0,2.234,5.743307,57.433071,5.74E+04,1024.2363,24.2268,24.2267,28.3951,32.4728,0.094,0.7385,0.4932,0.0854,0,0.0916,0.0842,1.6716,52.814,10.5875,0,0,0.02,0.00E+00
36.8692,26.6882,0,2.224,5.743285,57.432854,5.74E+04,1024.236,24.2266,24.2264,28.3949,32.4725,0.093,0.7385,0.4756,0.0861,0,0.0916,0.083,1.6703,52.756,10.5875,0,0,-0.02,0.00E+00
36.8693,26.6878,0,2.224,5.743251,57.432507,5.74E+04,1024.2362,24.2267,24.2266,28.395,32.4727,0.092,0.7385,0.4932,0.0868,0,0.0916,0.0842,1.6679,52.638,10.58755,0,0,-0.01,0.00E+00
36.8704,26.686,0,2.224,5.743203,57.43203,5.74E+04,1024.2376,24.2281,24.228,28.3965,32.4741,0.089,0.7385,0.4932,0.0875,0,0.0916,0.0842,1.6679,52.638,10.58777,0,0,-0.07,0.00E+00
36.8737,26.682,0,2.221,5.74322,57.432204,5.74E+04,1024.2414,24.2319,24.2318,28.4003,32.478,0.088,0.6721,0.4932,0.0882,0,0.0904,0.0842,1.6667,52.581,10.58818,0,0,-0.02,0.00E+00
36.8767,26.6787,0,2.224,5.743273,57.432725,5.74E+04,1024.2447,24.2353,24.2351,28.4036,32.4814,0.086,0.6721,0.4756,0.0889,0,0.0904,0.083,1.6642,52.46,10.5885,0,0,-0.05,0.00E+00
36.878,26.6763,0,2.213,5.743181,57.431815,5.74E+04,1024.2464,24.237,24.2368,28.4054,32.4831,0.083,0.7385,0.4932,0.0896,0,0.0916,0.0842,1.663,52.397,10.58879,0,0,-0.07,0.00E+00
36.8805,26.6734,0,2.224,5.743212,57.432119,5.74E+04,1024.2493,24.2398,24.2397,28.4083,32.486,0.08,0.7385,0.4932,0.0903,0,0.0916,0.0842,1.6618,52.334,10.58908,0,0,-0.07,0.00E+00
36.8833,26.6705,0,2.203,5.743273,57.432727,5.74E+04,1024.2522,24.2428,24.2427,28.4113,32.4891,0.076,0.6721,0.4932,0.091,0,0.0904,0.0842,1.6606,52.271,10.58936,0,0,-0.1,0.00E+00
36.8859,26.6676,0,2.224,5.743312,57.433118,5.74E+04,1024.2552,24.2458,24.2456,28.4142,32.492,0.073,0.6721,0.4932,0.0917,0,0.0904,0.0842,1.6593,52.209,10.58965,0,0,-0.08,0.00E+00
36.8892,26.6638,0,2.213,5.743351,57.433509,5.74E+04,1024.2588,24.2494,24.2493,28.4179,32.4958,0.069,0.6721,0.4932,0.0924,0,0.0904,0.0842,1.6581,52.147,10.59002,0,0,-0.09,0.00E+00
36.8931,26.6593,0,2.211,5.743394,57.433943,5.74E+04,1024.2632,24.2538,24.2536,28.4223,32.5002,0.065,0.6721,0.4932,0.0931,0,0.0904,0.0842,1.6569,52.088,10.59047,0,0,-0.1,0.00E+00
36.8971,26.6545,0,2.213,5.743412,57.434118,5.74E+04,1024.2678,24.2584,24.2582,28.427,32.5049,0.06,0.6721,0.4756,0.0938,0,0.0904,0.083,1.6545,51.97,10.59097,0,0,-0.1,0.00E+00
36.9001,26.6507,0,2.203,5.743408,57.434075,5.74E+04,1024.2712,24.2618,24.2617,28.4304,32.5083,0.055,0.6721,0.4756,0.0944,0,0.0904,0.083,1.6545,51.966,10.59136,0,0,-0.12,0.00E+00
36.9037,26.6465,0,2.213,5.743438,57.43438,5.74E+04,1024.2753,24.2659,24.2658,28.4345,32.5125,0.051,0.6721,0.4932,0.0951,0,0.0904,0.0842,1.6532,51.908,10.5918,0,0,-0.1,0.00E+00
36.907,26.6428,0,2.213,5.74349,57.434901,5.74E+04,1024.2789,24.2695,24.2694,28.4382,32.5162,0.046,0.6721,0.4756,0.0958,0,0.0904,0.083,1.6508,51.791,10.59215,0,0,-0.12,0.00E+00
36.9096,26.6396,0,2.203,5.743494,57.434945,5.74E+04,1024.2819,24.2725,24.2724,28.4412,32.5192,0.041,0.6721,0.4932,0.0965,0,0.0904,0.0842,1.6496,51.728,10.59248,0,0,-0.11,0.00E+00
36.913,26.6362,0,2.213,5.743586,57.435856,5.74E+04,1024.2856,24.2762,24.276,28.4449,32.5229,0.037,0.6721,0.4756,0.0972,0,0.0904,0.083,1.6484,51.665,10.5928,0,0,-0.11,0.00E+00
36.9156,26.6336,0,2.211,5.743659,57.436594,5.74E+04,1024.2883,24.279,24.2788,28.4477,32.5257,0.032,0.6721,0.4932,0.0979,0,0.0904,0.0842,1.6471,51.607,10.59304,0,0,-0.11,0.00E+00
36.9168,26.6321,0,2.213,5.743664,57.436638,5.74E+04,1024.2898,24.2804,24.2803,28.4491,32.5272,0.028,0.6721,0.4932,0.0986,0,0.0904,0.0842,1.6459,51.545,10.5932,0,0,-0.1,0.00E+00
36.9172,26.6316,0,2.213,5.743664,57.436638,5.74E+04,1024.2903,24.2809,24.2807,28.4496,32.5277,0.024,0.6721,0.4932,0.0993,0,0.0904,0.0842,1.6447,51.488,10.59325,0,0,-0.1,0.00E+00
36.916,26.6333,0,2.213,5.743672,57.436724,5.74E+04,1024.2887,24.2794,24.2792,28.4481,32.5261,0.02,0.6721,0.458,0.1,0,0.0904,0.0818,1.6435,51.427,10.59307,0,0,-0.09,0.00E+00
36.914,26.6357,0,2.224,5.743664,57.436637,5.74E+04,1024.2865,24.2771,24.277,28.4458,32.5239,0.016,0.6721,0.4756,0.1007,0,0.0904,0.083,1.6422,51.371,10.59282,0,0,-0.08,0.00E+00
36.9096,26.6408,0,2.213,5.743629,57.436289,5.74E+04,1024.2816,24.2722,24.272,28.4409,32.5189,0.013,0.6721,0.4756,0.1014,0,0.0904,0.083,1.641,51.312,10.5923,0,0,-0.09,0.00E+00
36.9047,26.6472,0,2.224,5.743659,57.436592,5.74E+04,1024.2759,24.2665,24.2663,28.4351,32.513,0.01,0.6056,0.4756,0.1021,0,0.0891,0.083,1.6398,51.257,10.59162,0,0,-0.06,0.00E+00
36.9009,26.652,0,2.224,5.743663,57.436634,5.74E+04,1024.2714,24.262,24.2618,28.4306,32.5085,0.007,0.6721,0.4756,0.1028,0,0.0904,0.083,1.6386,51.199,10.59111,0,0,-0.06,0.00E+00
36.8969,26.6561,0,2.231,5.743564,57.435636,5.74E+04,1024.2671,24.2577,24.2575,28.4262,32.5041,0.006,0.6721,0.4756,0.1035,0,0.0904,0.083,1.6374,51.141,10.59072,0,0,-0.04,0.00E+00
36.8943,26.6597,0,2.234,5.743598,57.435982,5.74E+04,1024.264,24.2546,24.2544,28.4231,32.5009,0.004,0.6721,0.458,0.1042,0,0.0904,0.0818,1.6361,51.087,10.59033,0,0,-0.04,0.00E+00
36.8915,26.6629,0,2.234,5.743563,57.435635,5.74E+04,1024.2609,24.2515,24.2513,28.4199,32.4978,0.003,0.6721,0.458,0.1049,0,0.0904,0.0818,1.6349,51.033,10.59002,0,0,-0.03,0.00E+00
36.8891,26.6648,0,2.234,5.743442,57.43442,5.74E+04,1024.2585,24.2491,24.2489,28.4175,32.4954,0.001,0.6721,0.4756,0.1056,0,0.0904,0.083,1.6337,50.977,10.58988,0,0,-0.03,0.00E+00
36.8871,26.6664,0,2.234,5.743342,57.433422,5.74E+04,1024.2565,24.247,24.2468,28.4155,32.4933,0.001,0.6721,0.458,0.1063,0,0.0904,0.0818,1.6325,50.92,10.58975,0,0,-0.01,0.00E+00
36.8849,26.6683,0,2.255,5.743264,57.432641,5.74E+04,1024.2543,24.2448,24.2446,28.4132,32.4911,0.001,0.6721,0.4404,0.1069,0,0.0904,0.0806,1.6313,50.865,10.58959,0,0,0,0.00E+00
36.8828,26.6699,0,2.245,5.743138,57.431382,5.74E+04,1024.2521,24.2426,24.2425,28.4111,32.4889,0.001,0.6721,0.458,0.1076,0,0.0904,0.0818,1.63,50.809,10.58948,0,0,0,0.00E+00
36.8808,26.6717,0,2.252,5.743069,57.430688,5.74E+04,1024.2502,24.2406,24.2404,28.4091,32.4868,0.002,0.6721,0.458,0.1083,0,0.0904,0.0818,1.6276,50.697,10.58933,0,0,0.03,0.00E+00
36.879,26.6731,0,2.255,5.742973,57.429733,5.74E+04,1024.2483,24.2388,24.2386,28.4072,32.485,0.004,0.7385,0.4756,0.109,0,0.0916,0.083,1.6264,50.643,10.58922,0,0,0.03,0.00E+00
36.8777,26.6738,0,2.264,5.742869,57.428692,5.74E+04,1024.2472,24.2376,24.2375,28.4061,32.4838,0.006,0.7385,0.4404,0.1097,0,0.0916,0.0806,1.6264,50.647,10.58921,0,0,0.06,0.00E+00
36.8763,26.6745,0,2.255,5.742748,57.427478,5.74E+04,1024.2459,24.2363,24.2362,28.4048,32.4825,0.007,0.7385,0.458,0.1104,0,0.0916,0.0818,1.6239,50.53,10.58919,0,0,0.02,0.00E+00
36.8757,26.6741,0,2.255,5.742618,57.426176,5.74E+04,1024.2455,24.2359,24.2358,28.4044,32.4822,0.008,0.7385,0.458,0.1111,0,0.0916,0.0818,1.6227,50.47,10.58929,0,0,0.04,0.00E+00
36.8766,26.673,0,2.255,5.742626,57.426263,5.74E+04,1024.2465,24.237,24.2368,28.4054,32.4832,0.01,0.6721,0.458,0.1118,0,0.0904,0.0818,1.6215,50.414,10.5894,0,0,0.05,0.00E+00
36.8766,26.6718,0,2.264,5.742505,57.425049,5.74E+04,1024.247,24.2374,24.2372,28.4059,32.4837,0.012,0.6721,0.4756,0.1125,0,0.0904,0.083,1.6203,50.356,10.58958,0,0,0.05,0.00E+00
36.8778,26.67,0,2.255,5.742462,57.424616,5.74E+04,1024.2484,24.2388,24.2387,28.4073,32.4851,0.014,0.6721,0.4756,0.1132,0,0.0904,0.083,1.619,50.297,10.58979,0,0,0.05,0.00E+00
36.8785,26.6688,0,2.252,5.742427,57.424269,5.74E+04,1024.2493,24.2397,24.2396,28.4082,32.4861,0.016,0.6056,0.458,0.1139,0,0.0891,0.0818,1.6178,50.24,10.58993,0,0,0.04,0.00E+00
36.8786,26.6678,0,2.245,5.742327,57.423272,5.74E+04,1024.2497,24.2402,24.24,28.4087,32.4865,0.017,0.6056,0.4756,0.1146,0,0.0891,0.083,1.6166,50.182,10.59009,0,0,0.02,0.00E+00
36.8784,26.6677,0,2.234,5.742288,57.422881,5.74E+04,1024.2495,24.24,24.2399,28.4085,32.4864,0.017,0.6721,0.4756,0.1153,0,0.0904,0.083,1.6166,50.189,10.59011,0,0,0.01,0.00E+00
36.8765,26.6694,0,2.234,5.742223,57.42223,5.74E+04,1024.2475,24.2381,24.2379,28.4066,32.4844,0.018,0.6721,0.4756,0.116,0,0.0904,0.083,1.6154,50.139,10.58996,0,0,0.01,0.00E+00
36.8737,26.6726,0,2.224,5.74218,57.421796,5.74E+04,1024.2444,24.235,24.2348,28.4034,32.4812,0.018,0.6721,0.4932,0.1167,0,0.0904,0.0842,1.6129,50.029,10.58965,0,0,0.01,0.00E+00
36.8704,26.6766,0,2.213,5.742162,57.421621,5.74E+04,1024.2405,24.2312,24.231,28.3996,32.4774,0.017,0.6721,0.4756,0.1174,0,0.0904,0.083,1.6117,49.974,10.58924,0,0,-0.03,0.00E+00
36.8674,26.6802,0,2.203,5.742158,57.421577,5.74E+04,1024.2371,24.2278,24.2276,28.3962,32.4739,0.015,0.6721,0.4756,0.1181,0,0.0904,0.083,1.6105,49.919,10.58886,0,0,-0.04,0.00E+00
36.866,26.6823,0,2.19,5.742188,57.421881,5.74E+04,1024.2353,24.226,24.2259,28.3944,32.4722,0.013,0.6721,0.4756,0.1187,0,0.0904,0.083,1.6093,49.864,10.58863,0,0,-0.05,0.00E+00
36.8657,26.6832,0,2.172,5.74224,57.422401,5.74E+04,1024.2347,24.2255,24.2254,28.3939,32.4717,0.01,0.6721,0.458,0.1194,0,0.0904,0.0818,1.6093,49.87,10.58852,0,0,-0.07,0.00E+00
36.8653,26.6828,0,2.172,5.742149,57.42149,5.74E+04,1024.2345,24.2253,24.2252,28.3937,32.4715,0.007,0.6721,0.4756,0.1201,0,0.0904,0.083,1.6081,49.819,10.58859,0,0,-0.08,0.00E+00
36.8673,26.6813,0,2.151,5.742244,57.422444,5.74E+04,1024.2364,24.2273,24.2271,28.3957,32.4735,0.002,0.6721,0.458,0.1208,0,0.0904,0.0818,1.6056,49.704,10.58871,0,0,-0.11,0.00E+00
36.8715,26.6763,0,2.141,5.742288,57.422879,5.74E+04,1024.2412,24.2321,24.232,28.4006,32.4783,-0.002,0.6721,0.458,0.1215,0,0.0904,0.0818,1.6056,49.711,10.58921,0,0,-0.12,0.00E+00
36.8782,26.6698,0,2.141,5.742492,57.424919,5.74E+04,1024.2483,24.2392,24.2391,28.4077,32.4855,-0.007,0.7385,0.4756,0.1222,0,0.0916,0.083,1.6032,49.599,10.58979,0,0,-0.12,0.00E+00
36.8834,26.6644,0,2.12,5.742613,57.426134,5.74E+04,1024.2539,24.2449,24.2448,28.4134,32.4913,-0.013,0.6721,0.4756,0.1229,0,0.0904,0.083,1.602,49.543,10.59031,0,0,-0.14,0.00E+00
36.8882,26.6601,0,2.118,5.742791,57.427913,5.74E+04,1024.2588,24.2498,24.2497,28.4184,32.4963,-0.019,0.6721,0.4756,0.1236,0,0.0904,0.083,1.602,49.547,10.59067,0,0,-0.15,0.00E+00
36.8922,26.6573,0,2.099,5.743039,57.430386,5.74E+04,1024.2627,24.2538,24.2536,28.4224,32.5003,-0.026,0.6056,0.458,0.1243,0,0.0891,0.0818,1.5995,49.433,10.59085,0,0,-0.15,0.00E+00
36.8948,26.6556,0,2.099,5.743208,57.432078,5.74E+04,1024.2652,24.2563,24.2561,28.4248,32.5027,-0.033,0.6056,0.458,0.125,0,0.0891,0.0818,1.5995,49.438,10.59095,0,0,-0.18,0.00E+00
36.8979,26.6539,0,2.078,5.743459,57.434594,5.74E+04,1024.268,24.2592,24.259,28.4277,32.5056,-0.04,0.6721,0.4756,0.1257,0,0.0904,0.083,1.5983,49.385,10.591,0,0,-0.17,0.00E+00
36.9015,26.6513,0,2.078,5.743663,57.436634,5.74E+04,1024.2716,24.2628,24.2626,28.4313,32.5092,-0.048,0.6721,0.458,0.1264,0,0.0904,0.0818,1.5971,49.333,10.59119,0,0,-0.18,0.00E+00
36.9053,26.6481,0,2.069,5.743841,57.438413,5.74E+04,1024.2754,24.2666,24.2665,28.4352,32.5131,-0.055,0.6721,0.458,0.1271,0,0.0904,0.0818,1.5958,49.28,10.59143,0,0,-0.19,0.00E+00
36.9085,26.646,0,2.078,5.744041,57.440409,5.74E+04,1024.2784,24.2696,24.2695,28.4382,32.5162,-0.062,0.6056,0.4756,0.1278,0,0.0891,0.083,1.5946,49.225,10.59156,0,0,-0.16,0.00E+00
36.9106,26.645,0,2.056,5.744223,57.442231,5.74E+04,1024.2803,24.2716,24.2715,28.4402,32.5182,-0.07,0.6056,0.4756,0.1285,0,0.0891,0.083,1.5934,49.173,10.59158,0,0,-0.2,0.00E+00
36.9124,26.6442,0,2.048,5.744371,57.443706,5.74E+04,1024.2819,24.2732,24.273,28.4418,32.5197,-0.078,0.6056,0.4756,0.1292,0,0.0891,0.083,1.5922,49.121,10.5916,0,0,-0.19,0.00E+00
36.9143,26.6435,0,2.048,5.744557,57.445571,5.74E+04,1024.2835,24.2748,24.2747,28.4434,32.5214,-0.086,0.6056,0.458,0.1299,0,0.0891,0.0818,1.5922,49.126,10.59158,0,0,-0.18,0.00E+00
36.9145,26.644,0,2.038,5.74464,57.446395,5.74E+04,1024.2835,24.2748,24.2747,28.4434,32.5214,-0.094,0.6721,0.4756,0.1306,0,0.0904,0.083,1.591,49.075,10.59149,0,0,-0.2,0.00E+00
36.9153,26.6449,0,2.038,5.744852,57.448521,5.74E+04,1024.2838,24.2751,24.275,28.4437,32.5216,-0.101,0.6721,0.4756,0.1313,0,0.0904,0.083,1.5897,49.023,10.59129,0,0,-0.17,0.00E+00
36.9145,26.6465,0,2.017,5.744913,57.449128,5.74E+04,1024.2826,24.274,24.2739,28.4426,32.5205,-0.109,0.6721,0.4404,0.1319,0,0.0904,0.0806,1.5885,48.97,10.5911,0,0,-0.2,0.00E+00
36.9128,26.649,0,2.014,5.744973,57.449735,5.75E+04,1024.2805,24.272,24.2718,28.4405,32.5184,-0.117,0.6056,0.458,0.1326,0,0.0891,0.0818,1.5873,48.918,10.5908,0,0,-0.19,0.00E+00
36.9104,26.653,0,2.017,5.745065,57.450645,5.75E+04,1024.2774,24.2688,24.2687,28.4373,32.5152,-0.124,0.6056,0.4404,0.1333,0,0.0891,0.0806,1.5861,48.866,10.59035,0,0,-0.17,0.00E+00
36.9062,26.6599,0,1.986,5.745247,57.452466,5.75E+04,1024.2719,24.2635,24.2633,28.4319,32.5097,-0.133,0.6721,0.4404,0.134,0,0.0904,0.0806,1.5861,48.874,10.58954,0,0,-0.2,0.00E+00
36.9012,26.666,0,1.986,5.745238,57.452378,5.75E+04,1024.2662,24.2577,24.2576,28.4261,32.5039,-0.14,0.6721,0.458,0.1347,0,0.0904,0.0818,1.5849,48.825,10.5889,0,0,-0.17,0.00E+00
36.8969,26.6711,0,1.975,5.745212,57.452117,5.75E+04,1024.2613,24.2529,24.2528,28.4213,32.499,-0.148,0.6721,0.4404,0.1354,0,0.0904,0.0806,1.5836,48.776,10.58838,0,0,-0.19,0.00E+00
36.8941,26.6756,0,1.965,5.745307,57.45307,5.75E+04,1024.2577,24.2493,24.2492,28.4177,32.4953,-0.155,0.6721,0.4404,0.1361,0,0.0904,0.0806,1.5824,48.726,10.58787,0,0,-0.17,0.00E+00
36.8915,26.6791,0,1.962,5.745346,57.45346,5.75E+04,1024.2546,24.2463,24.2462,28.4146,32.4922,-0.162,0.6721,0.4404,0.1368,0,0.0904,0.0806,1.5824,48.736,10.58748,0,0,-0.16,0.00E+00
36.8886,26.6827,0,1.934,5.745342,57.453416,5.75E+04,1024.2511,24.2429,24.2428,28.4112,32.4888,-0.169,0.6721,0.458,0.1375,0,0.0904,0.0818,1.5812,48.688,10.5871,0,0,-0.18,0.00E+00
36.8873,26.6853,0,1.955,5.745437,57.45437,5.75E+04,1024.2494,24.2411,24.241,28.4094,32.487,-0.174,0.6721,0.458,0.1382,0,0.0904,0.0818,1.5812,48.701,10.58679,0,0,-0.12,0.00E+00
36.8853,26.6873,0,1.934,5.745381,57.453805,5.75E+04,1024.2472,24.239,24.2388,28.4072,32.4848,-0.18,0.6721,0.4404,0.1389,0,0.0904,0.0806,1.5812,48.716,10.58661,0,0,-0.14,0.00E+00
36.8838,26.6885,0,1.923,5.745311,57.453111,5.75E+04,1024.2456,24.2375,24.2373,28.4057,32.4833,-0.186,0.6721,0.458,0.1396,0,0.0904,0.0818,1.58,48.673,10.58652,0,0,-0.14,0.00E+00
36.8827,26.6898,0,1.923,5.745302,57.453024,5.75E+04,1024.2444,24.2362,24.2361,28.4044,32.482,-0.191,0.7385,0.458,0.1403,0,0.0916,0.0818,1.58,48.69,10.58638,0,0,-0.12,0.00E+00
36.8807,26.6905,0,1.921,5.745103,57.451028,5.75E+04,1024.2426,24.2345,24.2344,28.4027,32.4803,-0.194,0.6721,0.458,0.141,0,0.0904,0.0818,1.58,48.709,10.58641,0,0,-0.07,0.00E+00
36.8791,26.6916,0,1.923,5.745003,57.45003,5.75E+04,1024.241,24.2329,24.2328,28.4011,32.4787,-0.196,0.6721,0.4756,0.1417,0,0.0904,0.083,1.58,48.731,10.58633,0,0,-0.06,0.00E+00
36.8771,26.6925,0,1.914,5.744838,57.448381,5.74E+04,1024.2393,24.2312,24.231,28.3994,32.4769,-0.198,0.6721,0.458,0.1424,0,0.0904,0.0818,1.58,48.751,10.58631,0,0,-0.05,0.00E+00
36.8743,26.6935,0,1.923,5.744556,57.445561,5.74E+04,1024.2369,24.2287,24.2286,28.3969,32.4745,-0.199,0.6721,0.458,0.1431,0,0.0904,0.0818,1.58,48.773,10.58634,0,0,-0.01,0.00E+00
36.8714,26.6944,0,1.923,5.744252,57.442524,5.74E+04,1024.2344,24.2262,24.2261,28.3944,32.472,-0.198,0.6721,0.458,0.1437,0,0.0904,0.0818,1.5812,48.861,10.58639,0,0,0.02,0.00E+00
36.8687,26.6953,0,1.934,5.743992,57.439921,5.74E+04,1024.2321,24.2239,24.2238,28.3921,32.4697,-0.196,0.6721,0.4404,0.1444,0,0.0904,0.0806,1.5812,48.89,10.58642,0,0,0.05,0.00E+00
36.8658,26.6961,0,1.932,5.743662,57.436624,5.74E+04,1024.2296,24.2214,24.2213,28.3897,32.4672,-0.193,0.6721,0.458,0.1451,0,0.0904,0.0818,1.5812,48.92,10.58649,0,0,0.06,0.00E+00
36.8637,26.6965,0,1.944,5.743415,57.434152,5.74E+04,1024.228,24.2197,24.2196,28.388,32.4656,-0.189,0.6721,0.4404,0.1458,0,0.0904,0.0806,1.5824,49.011,10.58657,0,0,0.1,0.00E+00
36.8615,26.6967,0,1.944,5.743142,57.431419,5.74E+04,1024.2263,24.2181,24.2179,28.3863,32.4639,-0.184,0.6721,0.4404,0.1465,0,0.0904,0.0806,1.5836,49.107,10.58668,0,0,0.13,0.00E+00
36.8595,26.697,0,1.955,5.742903,57.429033,5.74E+04,1024.2247,24.2164,24.2163,28.3847,32.4623,-0.178,0.6721,0.458,0.1472,0,0.0904,0.0818,1.5849,49.207,10.58675,0,0,0.15,0.00E+00
36.8577,26.697,0,1.965,5.742652,57.426518,5.74E+04,1024.2234,24.215,24.2149,28.3833,32.4609,-0.17,0.6721,0.4756,0.1479,0,0.0904,0.083,1.5861,49.31,10.58687,0,0,0.18,0.00E+00
36.856,26.697,0,1.975,5.742426,57.424262,5.74E+04,1024.2222,24.2138,24.2137,28.3821,32.4597,-0.162,0.6721,0.458,0.1486,0,0.0904,0.0818,1.5873,49.416,10.58697,0,0,0.2,0.00E+00
36.8552,26.6974,0,1.972,5.742348,57.423481,5.74E+04,1024.2214,24.213,24.2129,28.3813,32.4589,-0.154,0.6721,0.4404,0.1493,0,0.0904,0.0806,1.5885,49.529,10.58697,0,0,0.19,0.00E+00
36.8549,26.697,0,1.996,5.742266,57.422657,5.74E+04,1024.2214,24.2129,24.2128,28.3812,32.4588,-0.144,0.6721,0.4404,0.15,0,0.0904,0.0806,1.5897,49.645,10.58705,0,0,0.24,0.00E+00
36.8539,26.6972,0,1.986,5.742144,57.421443,5.74E+04,1024.2205,24.2121,24.212,28.3804,32.458,-0.134,0.6721,0.458,0.1507,0,0.0904,0.0818,1.591,49.76,10.58709,0,0,0.23,0.00E+00
36.8527,26.6972,0,2.007,5.741984,57.419838,5.74E+04,1024.2197,24.2112,24.2111,28.3795,32.4572,-0.123,0.6721,0.458,0.1514,0,0.0904,0.0818,1.5922,49.877,10.58716,0,0,0.26,0.00E+00
36.8514,26.6974,0,1.996,5.741828,57.418277,5.74E+04,1024.2186,24.2102,24.21,28.3785,32.4561,-0.114,0.6721,0.4404,0.1521,0,0.0904,0.0806,1.5934,49.996,10.58722,0,0,0.24,0.00E+00
36.8496,26.6974,0,2.017,5.74158,57.415805,5.74E+04,1024.2174,24.2088,24.2087,28.3771,32.4548,-0.103,0.6721,0.458,0.1528,0,0.0904,0.0818,1.5946,50.117,10.58733,0,0,0.26,0.00E+00
36.8489,26.6974,0,2.024,5.741481,57.414807,5.74E+04,1024.2169,24.2083,24.2081,28.3766,32.4542,-0.092,0.6721,0.4404,0.1535,0,0.0904,0.0806,1.5958,50.243,10.58738,0,0,0.25,0.00E+00
