# RBRconcerto Santa Monica Pier Daily April 2018
# PI: David Caron
# Data version 1: 2018-10-04
Date,Time,conductivity,temperature,pressure,dissolvedosaturation,chlorophylla,salinity,scan,lat,lon,DateTime_local,ISO_DateTime_UTC
4/21/2018,9:17:20,40.97,14.55,0.87,111.16,13.82,33.62,1909,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:20,40.97,14.55,0.88,111.16,13.84,33.62,1910,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:20,40.97,14.55,0.92,111.11,13.88,33.61,1911,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:20,40.97,14.55,0.95,111.16,13.82,33.61,1912,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:20,40.97,14.55,1.01,111.20,13.85,33.61,1913,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:20,40.97,14.55,1.06,111.20,14.07,33.62,1914,34.00765,-118.50015,4/21/2018 9:17:20,2018-04-21T16:17:20Z
4/21/2018,9:17:21,40.97,14.55,1.07,111.17,14.22,33.62,1915,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:21,40.97,14.55,1.11,111.22,14.57,33.62,1916,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:21,40.97,14.55,1.11,111.25,14.76,33.62,1917,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:21,40.97,14.55,1.12,111.26,14.85,33.62,1918,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:21,40.96,14.54,1.10,111.17,14.50,33.62,1919,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:21,40.96,14.54,1.06,111.23,14.13,33.62,1920,34.00765,-118.50015,4/21/2018 9:17:21,2018-04-21T16:17:21Z
4/21/2018,9:17:22,40.96,14.54,1.04,111.27,13.76,33.62,1921,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:22,40.96,14.54,1.00,111.25,13.43,33.62,1922,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:22,40.96,14.54,0.98,111.26,13.30,33.62,1923,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:22,40.96,14.54,0.95,111.26,13.47,33.62,1924,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:22,40.96,14.54,0.92,111.26,13.46,33.61,1925,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:22,40.96,14.54,0.88,111.26,13.63,33.61,1926,34.00765,-118.50015,4/21/2018 9:17:22,2018-04-21T16:17:22Z
4/21/2018,9:17:23,40.96,14.54,0.81,111.23,13.74,33.61,1927,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:23,40.96,14.54,0.75,111.25,13.56,33.61,1928,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:23,40.96,14.54,0.69,111.23,13.44,33.61,1929,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:23,40.96,14.55,0.65,111.16,13.35,33.61,1930,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:23,40.96,14.55,0.62,111.22,13.36,33.61,1931,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:23,40.96,14.55,0.64,111.22,13.27,33.61,1932,34.00765,-118.50015,4/21/2018 9:17:23,2018-04-21T16:17:23Z
4/21/2018,9:17:24,40.96,14.55,0.66,111.21,13.37,33.61,1933,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:24,40.96,14.55,0.69,111.15,13.59,33.61,1934,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:24,40.96,14.55,0.72,111.18,13.63,33.61,1935,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:24,40.96,14.55,0.74,111.20,13.70,33.61,1936,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:24,40.96,14.55,0.77,111.22,13.75,33.61,1937,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:24,40.96,14.55,0.78,111.26,13.56,33.61,1938,34.00765,-118.50015,4/21/2018 9:17:24,2018-04-21T16:17:24Z
4/21/2018,9:17:25,40.96,14.55,0.79,111.23,13.99,33.61,1939,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:25,40.96,14.55,0.79,111.25,14.27,33.61,1940,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:25,40.96,14.54,0.81,111.21,14.20,33.61,1941,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:25,40.96,14.54,0.82,111.31,14.21,33.61,1942,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:25,40.96,14.54,0.81,111.25,14.20,33.61,1943,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:25,40.96,14.55,0.81,111.29,13.93,33.61,1944,34.00765,-118.50015,4/21/2018 9:17:25,2018-04-21T16:17:25Z
4/21/2018,9:17:26,40.96,14.55,0.81,111.26,13.69,33.61,1945,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:26,40.96,14.55,0.80,111.27,13.32,33.61,1946,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:26,40.96,14.55,0.80,111.28,13.21,33.61,1947,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:26,40.96,14.56,0.80,111.29,13.21,33.61,1948,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:26,40.97,14.56,0.79,111.26,13.18,33.61,1949,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:26,40.97,14.56,0.79,111.24,13.20,33.61,1950,34.00765,-118.50015,4/21/2018 9:17:26,2018-04-21T16:17:26Z
4/21/2018,9:17:27,40.97,14.55,0.79,111.28,13.15,33.61,1951,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:27,40.97,14.54,0.80,111.31,13.10,33.62,1952,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:27,40.96,14.54,0.83,111.34,13.01,33.62,1953,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:27,40.97,14.54,0.85,111.33,13.21,33.62,1954,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:27,40.97,14.55,0.85,111.30,13.47,33.62,1955,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:27,40.97,14.55,0.87,111.26,13.60,33.62,1956,34.00765,-118.50015,4/21/2018 9:17:27,2018-04-21T16:17:27Z
4/21/2018,9:17:28,40.97,14.55,0.88,111.24,13.77,33.62,1957,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:28,40.96,14.54,0.89,111.17,13.99,33.62,1958,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:28,40.96,14.55,0.90,111.17,14.18,33.61,1959,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:28,40.96,14.54,0.88,111.19,14.06,33.61,1960,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:28,40.96,14.54,0.88,111.13,13.85,33.61,1961,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:28,40.96,14.54,0.86,111.10,13.60,33.61,1962,34.00765,-118.50015,4/21/2018 9:17:28,2018-04-21T16:17:28Z
4/21/2018,9:17:29,40.96,14.54,0.85,111.09,13.78,33.62,1963,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:29,40.96,14.54,0.85,111.14,14.19,33.62,1964,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:29,40.96,14.54,0.85,111.13,14.34,33.62,1965,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:29,40.96,14.54,0.86,111.08,14.44,33.62,1966,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:29,40.96,14.54,0.88,111.11,15.18,33.62,1967,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:29,40.96,14.54,0.92,111.04,16.18,33.61,1968,34.00765,-118.50015,4/21/2018 9:17:29,2018-04-21T16:17:29Z
4/21/2018,9:17:30,40.96,14.54,0.94,110.98,16.31,33.61,1969,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:30,40.95,14.54,0.98,110.94,15.80,33.61,1970,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:30,40.95,14.54,1.01,110.91,15.34,33.61,1971,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:30,40.96,14.54,1.02,110.91,14.99,33.61,1972,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:30,40.96,14.54,1.03,110.87,14.71,33.61,1973,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:30,40.96,14.54,1.03,110.89,14.43,33.62,1974,34.00765,-118.50015,4/21/2018 9:17:30,2018-04-21T16:17:30Z
4/21/2018,9:17:31,40.96,14.54,1.03,110.89,14.18,33.62,1975,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:31,40.96,14.54,1.02,110.81,14.49,33.61,1976,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:31,40.96,14.54,1.00,110.85,14.60,33.62,1977,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:31,40.96,14.54,0.97,110.82,14.32,33.61,1978,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:31,40.96,14.54,0.97,110.76,14.13,33.61,1979,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:31,40.96,14.54,0.96,110.79,14.12,33.62,1980,34.00765,-118.50015,4/21/2018 9:17:31,2018-04-21T16:17:31Z
4/21/2018,9:17:32,40.96,14.54,0.95,110.76,14.35,33.61,1981,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:32,40.96,14.54,0.94,110.75,14.49,33.61,1982,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:32,40.96,14.54,0.95,110.72,14.34,33.61,1983,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:32,40.95,14.54,0.95,110.75,14.06,33.61,1984,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:32,40.96,14.54,0.97,110.74,13.76,33.61,1985,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:32,40.96,14.54,0.98,110.69,13.52,33.62,1986,34.00765,-118.50015,4/21/2018 9:17:32,2018-04-21T16:17:32Z
4/21/2018,9:17:33,40.96,14.54,0.99,110.68,13.45,33.62,1987,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:33,40.96,14.54,0.98,110.70,13.37,33.61,1988,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:33,40.96,14.54,0.98,110.66,13.28,33.61,1989,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:33,40.96,14.54,0.97,110.65,13.55,33.62,1990,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:33,40.96,14.54,0.94,110.68,14.34,33.61,1991,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:33,40.96,14.54,0.92,110.66,14.37,33.61,1992,34.00765,-118.50015,4/21/2018 9:17:33,2018-04-21T16:17:33Z
4/21/2018,9:17:34,40.96,14.54,0.90,110.65,14.31,33.61,1993,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:34,40.96,14.54,0.88,110.70,14.88,33.61,1994,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:34,40.96,14.54,0.88,110.73,15.34,33.61,1995,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:34,40.96,14.54,0.86,110.67,15.51,33.62,1996,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:34,40.96,14.54,0.84,110.68,15.47,33.61,1997,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:34,40.96,14.54,0.83,110.65,15.72,33.61,1998,34.00765,-118.50015,4/21/2018 9:17:34,2018-04-21T16:17:34Z
4/21/2018,9:17:35,40.96,14.54,0.81,110.72,15.39,33.61,1999,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:35,40.96,14.54,0.80,110.72,14.90,33.61,2000,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:35,40.96,14.54,0.78,110.56,14.42,33.61,2001,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:35,40.96,14.54,0.77,110.65,13.82,33.61,2002,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:35,40.96,14.54,0.75,110.71,13.67,33.61,2003,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:35,40.96,14.54,0.76,110.63,13.91,33.62,2004,34.00765,-118.50015,4/21/2018 9:17:35,2018-04-21T16:17:35Z
4/21/2018,9:17:36,40.96,14.54,0.76,110.65,14.10,33.62,2005,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:36,40.96,14.54,0.78,110.67,14.22,33.61,2006,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:36,40.96,14.54,0.78,110.67,13.97,33.61,2007,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:36,40.96,14.54,0.77,110.62,13.80,33.61,2008,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:36,40.96,14.54,0.77,110.56,13.82,33.61,2009,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:36,40.96,14.54,0.77,110.67,14.02,33.61,2010,34.00765,-118.50015,4/21/2018 9:17:36,2018-04-21T16:17:36Z
4/21/2018,9:17:37,40.96,14.54,0.77,110.63,14.07,33.61,2011,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:37,40.96,14.54,0.78,110.64,14.00,33.61,2012,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:37,40.96,14.54,0.78,110.59,13.84,33.61,2013,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:37,40.96,14.54,0.79,110.68,13.60,33.61,2014,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:37,40.96,14.54,0.82,110.68,13.41,33.61,2015,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:37,40.96,14.54,0.85,110.73,13.54,33.61,2016,34.00765,-118.50015,4/21/2018 9:17:37,2018-04-21T16:17:37Z
4/21/2018,9:17:38,40.96,14.54,0.86,110.72,13.77,33.61,2017,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:38,40.96,14.54,0.88,110.66,13.97,33.61,2018,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:38,40.96,14.54,0.89,110.67,13.91,33.61,2019,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:38,40.96,14.54,0.88,110.69,13.59,33.61,2020,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:38,40.96,14.54,0.87,110.64,13.19,33.61,2021,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:38,40.96,14.54,0.83,110.71,13.27,33.61,2022,34.00765,-118.50015,4/21/2018 9:17:38,2018-04-21T16:17:38Z
4/21/2018,9:17:39,40.96,14.54,0.80,110.70,13.42,33.61,2023,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:39,40.96,14.54,0.75,110.69,13.38,33.61,2024,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:39,40.96,14.54,0.71,110.66,13.33,33.61,2025,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:39,40.96,14.54,0.68,110.65,13.19,33.61,2026,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:39,40.96,14.54,0.64,110.66,13.10,33.61,2027,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:39,40.96,14.54,0.64,110.65,12.98,33.61,2028,34.00765,-118.50015,4/21/2018 9:17:39,2018-04-21T16:17:39Z
4/21/2018,9:17:40,40.96,14.54,0.62,110.60,13.03,33.61,2029,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:40,40.96,14.54,0.62,110.63,13.33,33.61,2030,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:40,40.96,14.54,0.64,110.62,13.56,33.61,2031,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:40,40.96,14.54,0.65,110.67,13.93,33.61,2032,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:40,40.96,14.55,0.66,110.68,13.91,33.61,2033,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:40,40.96,14.55,0.68,110.63,13.80,33.61,2034,34.00765,-118.50015,4/21/2018 9:17:40,2018-04-21T16:17:40Z
4/21/2018,9:17:41,40.96,14.55,0.71,110.63,13.80,33.61,2035,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:41,40.96,14.55,0.74,110.65,13.74,33.61,2036,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:41,40.96,14.55,0.78,110.64,14.06,33.60,2037,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:41,40.96,14.56,0.79,110.66,13.96,33.60,2038,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:41,40.96,14.56,0.81,110.70,13.87,33.60,2039,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:41,40.96,14.56,0.81,110.71,13.77,33.60,2040,34.00765,-118.50015,4/21/2018 9:17:41,2018-04-21T16:17:41Z
4/21/2018,9:17:42,40.97,14.56,0.82,110.67,13.85,33.60,2041,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:42,40.96,14.56,0.82,110.66,13.90,33.60,2042,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:42,40.96,14.56,0.83,110.71,13.93,33.60,2043,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:42,40.96,14.55,0.85,110.63,13.92,33.61,2044,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:42,40.96,14.55,0.86,110.74,13.84,33.61,2045,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:42,40.97,14.55,0.89,110.80,13.94,33.61,2046,34.00765,-118.50015,4/21/2018 9:17:42,2018-04-21T16:17:42Z
4/21/2018,9:17:43,40.96,14.55,0.92,110.68,14.35,33.61,2047,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:43,40.96,14.55,0.93,110.78,15.55,33.61,2048,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:43,40.97,14.55,0.93,110.86,15.85,33.61,2049,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:43,40.97,14.55,0.93,110.82,15.46,33.61,2050,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:43,40.97,14.55,0.91,110.83,14.81,33.62,2051,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:43,40.97,14.55,0.90,110.85,14.84,33.61,2052,34.00765,-118.50015,4/21/2018 9:17:43,2018-04-21T16:17:43Z
4/21/2018,9:17:44,40.97,14.55,0.90,110.79,14.93,33.61,2053,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:44,40.97,14.55,0.90,110.88,15.28,33.61,2054,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:44,40.97,14.55,0.92,110.85,15.69,33.61,2055,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:44,40.97,14.55,0.96,110.89,15.84,33.61,2056,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:44,40.97,14.55,0.98,110.91,15.79,33.61,2057,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:44,40.96,14.55,1.00,110.89,15.22,33.61,2058,34.00765,-118.50015,4/21/2018 9:17:44,2018-04-21T16:17:44Z
4/21/2018,9:17:45,40.97,14.55,1.01,110.90,15.13,33.61,2059,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:45,40.97,14.55,1.01,110.95,14.94,33.61,2060,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:45,40.97,14.55,0.99,110.99,14.50,33.61,2061,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:45,40.96,14.55,0.95,110.91,14.37,33.61,2062,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:45,40.96,14.55,0.91,110.92,14.11,33.61,2063,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:45,40.97,14.55,0.83,110.90,14.03,33.62,2064,34.00765,-118.50015,4/21/2018 9:17:45,2018-04-21T16:17:45Z
4/21/2018,9:17:46,40.97,14.55,0.78,110.90,13.99,33.62,2065,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:46,40.97,14.55,0.73,110.85,13.93,33.62,2066,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:46,40.97,14.55,0.71,110.92,14.09,33.62,2067,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:46,40.97,14.55,0.68,110.92,14.07,33.61,2068,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:46,40.97,14.55,0.68,110.89,13.84,33.61,2069,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:46,40.97,14.55,0.68,110.92,13.67,33.61,2070,34.00765,-118.50015,4/21/2018 9:17:46,2018-04-21T16:17:46Z
4/21/2018,9:17:47,40.97,14.55,0.70,110.98,13.80,33.61,2071,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:47,40.96,14.55,0.73,110.90,13.91,33.61,2072,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:47,40.96,14.55,0.77,110.90,14.05,33.60,2073,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:47,40.96,14.55,0.82,110.92,14.43,33.61,2074,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:47,40.96,14.55,0.84,110.94,14.93,33.61,2075,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:47,40.96,14.55,0.88,110.93,15.58,33.61,2076,34.00765,-118.50015,4/21/2018 9:17:47,2018-04-21T16:17:47Z
4/21/2018,9:17:48,40.95,14.55,0.93,111.00,16.01,33.60,2077,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:48,40.95,14.55,0.96,110.98,16.10,33.60,2078,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:48,40.95,14.54,1.00,110.97,16.11,33.60,2079,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:48,40.95,14.54,1.04,111.00,16.00,33.60,2080,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:48,40.95,14.54,1.06,111.04,15.98,33.60,2081,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:48,40.95,14.54,1.08,110.95,15.87,33.60,2082,34.00765,-118.50015,4/21/2018 9:17:48,2018-04-21T16:17:48Z
4/21/2018,9:17:49,40.95,14.54,1.09,110.98,15.94,33.61,2083,34.00765,-118.50015,4/21/2018 9:17:49,2018-04-21T16:17:49Z
