cruise_name,Profile_ID,Canister,Station,Latitude,Longitude,depth,date_local,In_water_time_local,In_water_DateTime_UTC,particles_per_L,bin_0_0_to_0_5,bin_gt_0_5_to_1_0,bin_gt_1_0_to_1_5,bin_gt_1_5_to_2_0,bin_gt_2_0_to_2_5,bin_gt_2_5_to_3_0,bin_gt_3_0_to_3_5,bin_gt_3_5_to_4_0,bin_gt_4_0_to_4_5,bin_gt_4_5
IVARS 4-2,2005-02-01,,53,-76.41,171.784,63.41,2005-02-01,20:58:00,2005-02-01T07:58Z,25.44,0.0,2.21,7.01,10.69,2.95,1.47,0.37,0.74,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,65.48,2005-02-01,20:58:00,2005-02-01T07:58Z,26.55,0.0,1.47,6.27,7.74,7.74,2.58,0.0,0.74,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,67.15,2005-02-01,20:58:00,2005-02-01T07:58Z,37.61,0.0,0.37,9.96,12.17,8.48,1.11,4.06,0.74,0.37,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,68.68,2005-02-01,20:58:00,2005-02-01T07:58Z,34.29,0.0,1.11,4.79,11.8,8.48,5.16,1.47,0.74,0.0,0.74
IVARS 4-2,2005-02-01,,53,-76.41,171.784,70.89,2005-02-01,20:58:00,2005-02-01T07:58Z,30.97,0.0,0.0,7.37,5.16,8.11,5.16,2.21,1.47,0.74,0.74
IVARS 4-2,2005-02-01,,53,-76.41,171.784,72.46,2005-02-01,20:58:00,2005-02-01T07:58Z,15.86,0.0,1.47,7.01,3.69,1.84,0.74,1.11,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,73.9,2005-02-01,20:58:00,2005-02-01T07:58Z,40.56,0.0,1.84,7.74,15.49,7.01,3.69,3.32,1.11,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,75.48,2005-02-01,20:58:00,2005-02-01T07:58Z,20.65,0.0,0.0,3.32,7.37,5.16,2.21,0.74,1.84,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,77.81,2005-02-01,20:58:00,2005-02-01T07:58Z,11.8,0.0,0.37,2.58,2.58,3.32,1.84,1.11,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,79.4,2005-02-01,20:58:00,2005-02-01T07:58Z,15.49,0.0,0.0,0.74,4.79,4.42,3.69,1.47,0.37,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,81.08,2005-02-01,20:58:00,2005-02-01T07:58Z,10.69,0.0,0.0,0.37,1.84,2.21,3.32,1.11,1.47,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,82.77,2005-02-01,20:58:00,2005-02-01T07:58Z,11.06,0.0,0.0,2.58,1.47,1.47,2.95,1.11,0.37,0.37,0.74
IVARS 4-2,2005-02-01,,53,-76.41,171.784,84.71,2005-02-01,20:58:00,2005-02-01T07:58Z,12.91,0.0,0.0,1.47,2.58,3.32,3.32,1.11,1.11,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,86.62,2005-02-01,20:58:00,2005-02-01T07:58Z,7.74,0.0,0.0,1.11,0.37,2.58,1.47,1.47,0.37,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,88.53,2005-02-01,20:58:00,2005-02-01T07:58Z,2.58,0.0,0.0,0.37,0.74,0.37,0.0,0.37,0.37,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,90.02,2005-02-01,20:58:00,2005-02-01T07:58Z,3.32,0.0,0.0,0.37,1.11,0.37,0.0,1.11,0.37,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,91.92,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,93.2,2005-02-01,20:58:00,2005-02-01T07:58Z,2.58,0.0,0.0,0.37,0.37,0.37,0.37,0.0,1.11,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,95.7,2005-02-01,20:58:00,2005-02-01T07:58Z,1.11,0.0,0.0,0.0,0.0,0.37,0.0,0.74,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,97.1,2005-02-01,20:58:00,2005-02-01T07:58Z,1.47,0.0,0.0,0.37,0.37,0.37,0.0,0.0,0.37,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,101.09,2005-02-01,20:58:00,2005-02-01T07:58Z,1.84,0.0,0.0,0.0,0.0,0.74,1.11,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,102.57,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,127.59,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,129.54,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,131.15,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,144.66,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
IVARS 4-2,2005-02-01,,53,-76.41,171.784,146.33,2005-02-01,20:58:00,2005-02-01T07:58Z,1.47,0.0,0.0,0.0,0.0,0.74,0.0,0.37,0.37,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,149.66,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,151.75,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,153.42,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,154.81,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,158.29,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,164.9,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,166.5,2005-02-01,20:58:00,2005-02-01T07:58Z,1.11,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.74
IVARS 4-2,2005-02-01,,53,-76.41,171.784,169.69,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,315.13,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,400.62,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,470.19,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,491.14,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,539.52,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,544.4,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,547.78,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,564.28,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,570.66,2005-02-01,20:58:00,2005-02-01T07:58Z,1.11,0.0,0.0,0.37,0.37,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,572.35,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,577.37,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,587.5,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,590.88,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,594.28,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,595.97,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,602.75,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,614.61,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,616.63,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,623.01,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,628.64,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,630.31,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,633.57,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,635.65,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,640.41,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,642.58,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.37,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,644.43,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,647.1,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,634.94,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,573.96,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,535.57,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,134.84,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,129.7,2005-02-01,20:58:00,2005-02-01T07:58Z,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,50.89,2005-02-01,20:58:00,2005-02-01T07:58Z,3.32,0.0,0.0,0.0,0.0,1.47,1.11,0.74,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,46.55,2005-02-01,20:58:00,2005-02-01T07:58Z,6.27,0.0,0.0,0.37,1.11,2.21,0.37,0.74,1.11,0.0,0.37
IVARS 4-2,2005-02-01,,53,-76.41,171.784,41.54,2005-02-01,20:58:00,2005-02-01T07:58Z,5.16,0.0,0.0,0.74,1.47,1.47,0.37,0.74,0.37,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,34.6,2005-02-01,20:58:00,2005-02-01T07:58Z,4.42,0.0,0.0,1.11,1.47,0.74,1.11,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,29.29,2005-02-01,20:58:00,2005-02-01T07:58Z,0.74,0.0,0.0,0.0,0.37,0.37,0.0,0.0,0.0,0.0,0.0
IVARS 4-2,2005-02-01,,53,-76.41,171.784,24.91,2005-02-01,20:58:00,2005-02-01T07:58Z,4.42,0.0,0.0,0.37,1.47,1.11,0.37,0.74,0.37,0.0,0.0
