Date,Time,conductivity,temperature,pressure,dissolvedosaturation,chlorophylla,salinity,scan
4/23/18,9:11:59,41.78519,15.44321,1.068413,112.4583,9.270951,33.58645,2148
4/23/18,9:12:00,41.78605,15.44362,1.051833,112.4791,9.368602,33.58688,2149
4/23/18,9:12:00,41.78668,15.44339,1.051265,112.4647,9.75106,33.58764,2150
4/23/18,9:12:00,41.78738,15.44455,1.047268,112.4299,9.833677,33.58728,2151
4/23/18,9:12:00,41.7882,15.44819,1.042406,112.481,9.671608,33.58491,2152
4/23/18,9:12:00,41.7894,15.44807,1.036982,112.474,9.257872,33.58609,2153
4/23/18,9:12:00,41.78899,15.44757,1.029541,112.4516,8.891937,33.58615,2154
4/23/18,9:12:01,41.78762,15.44674,1.013539,112.4258,8.725819,33.58564,2155
4/23/18,9:12:01,41.78747,15.44578,1.028405,112.4679,8.769571,33.58632,2156
4/23/18,9:12:01,41.78837,15.44527,1.016116,112.431,8.756399,33.58756,2157
4/23/18,9:12:01,41.78837,15.44543,1.027868,112.4308,8.756396,33.58742,2158
4/23/18,9:12:01,41.78837,15.44543,1.027868,112.4308,8.756396,33.58742,2159
4/23/18,9:12:01,41.78836,15.44538,1.023849,112.5264,9.020122,33.58746,2160
4/23/18,9:12:02,41.78764,15.44447,1.01728,112.4733,9.092452,33.58759,2161
4/23/18,9:12:02,41.79102,15.44395,0.9915525,112.5044,9.244886,33.59108,2162
4/23/18,9:12:02,41.7937,15.44311,0.9789677,112.5442,9.030641,33.59421,2163
4/23/18,9:12:02,41.79352,15.44252,0.9563773,112.6224,9.315914,33.59456,2164
4/23/18,9:12:02,41.79471,15.445,0.9380828,112.5534,9.513729,33.59352,2165
4/23/18,9:12:02,41.79502,15.44418,0.9226406,112.6535,9.296691,33.5945,2166
4/23/18,9:12:03,41.79391,15.44371,0.9132124,112.62,9.040136,33.59391,2167
4/23/18,9:12:03,41.79269,15.44392,0.9091993,112.6439,9.330063,33.59263,2168
4/23/18,9:12:03,41.79309,15.44411,0.9046373,112.6934,9.400299,33.59284,2169
4/23/18,9:12:03,41.79272,15.44347,0.9186488,112.6413,9.275187,33.59305,2170
4/23/18,9:12:03,41.79415,15.44591,0.9200786,112.7831,8.957426,33.59225,2171
4/23/18,9:12:03,41.79415,15.45045,0.9300951,112.7176,8.69389,33.58836,2172
4/23/18,9:12:04,41.79437,15.43645,0.9444002,112.7657,8.775808,33.60052,2173
4/23/18,9:12:04,41.79322,15.44308,0.9555633,112.74,8.752117,33.59382,2174
4/23/18,9:12:04,41.79231,15.44431,0.973284,112.7719,8.795404,33.59194,2175
4/23/18,9:12:04,41.79207,15.44694,0.9790159,112.7118,8.695239,33.58947,2176
4/23/18,9:12:04,41.79194,15.44669,0.9793042,112.8025,8.670524,33.58958,2177
4/23/18,9:12:04,41.79168,15.44461,0.9895953,112.7371,9.42925,33.59111,2178
4/23/18,9:12:05,41.79217,15.44439,1.000187,112.6641,9.53849,33.59173,2179
4/23/18,9:12:05,41.7912,15.4425,0.9973273,112.7187,9.496973,33.59248,2180
4/23/18,9:12:05,41.79198,15.43805,1.01477,112.6842,9.239022,33.59697,2181
4/23/18,9:12:05,41.79181,15.43671,1.022215,112.6932,9.211653,33.59797,2182
4/23/18,9:12:05,41.79302,15.43683,1.036517,112.6478,9.128711,33.59894,2183
4/23/18,9:12:05,41.79222,15.43827,1.039665,112.5747,8.946022,33.597,2184
4/23/18,9:12:06,41.7927,15.43978,1.056538,112.5692,8.856005,33.59613,2185
4/23/18,9:12:06,41.79101,15.43871,1.053395,112.6242,8.723911,33.59553,2186
4/23/18,9:12:06,41.79063,15.43557,1.056542,112.5752,8.618394,33.59786,2187
4/23/18,9:12:06,41.79024,15.43627,1.052538,112.5835,8.600242,33.59692,2188
4/23/18,9:12:06,41.78883,15.43508,1.052265,112.5528,8.648462,33.59668,2189
4/23/18,9:12:06,41.78977,15.43282,1.048259,112.6085,8.61737,33.59946,2190
4/23/18,9:12:07,41.78662,15.43502,1.028825,112.5539,8.668988,33.59475,2191
4/23/18,9:12:07,41.78423,15.4328,1.010808,112.5738,8.759983,33.59451,2192
4/23/18,9:12:07,41.78164,15.42906,1.000818,112.5734,8.657259,33.59538,2193
4/23/18,9:12:07,41.78256,15.43185,0.9853704,112.5873,8.629192,33.59383,2194
4/23/18,9:12:07,41.78218,15.43303,0.9799372,112.4896,9.455827,33.59248,2195
4/23/18,9:12:07,41.78229,15.4345,0.9664964,112.4756,10.18081,33.59132,2196
4/23/18,9:12:08,41.78221,15.43647,0.9833848,112.6229,10.18504,33.58957,2197
4/23/18,9:12:08,41.78251,15.43462,1.009103,112.5925,10.56792,33.59141,2198
4/23/18,9:12:08,41.78078,15.43076,1.035428,112.5948,10.75726,33.59314,2199
4/23/18,9:12:08,41.77776,15.42665,1.060889,112.554,10.35931,33.59394,2200
4/23/18,9:12:08,41.77491,15.427,1.091484,112.6227,9.935517,33.59106,2201
4/23/18,9:12:08,41.77224,15.42475,1.111223,112.5253,9.89735,33.59058,2202
4/23/18,9:12:09,41.77318,15.42365,1.125518,112.5148,9.545053,33.59236,2203
4/23/18,9:12:09,41.77413,15.42279,1.13324,112.4504,10.28586,33.59395,2204
4/23/18,9:12:09,41.77719,15.42101,1.131528,112.5416,10.89597,33.59821,2205
4/23/18,9:12:09,41.77856,15.42085,1.115237,112.5157,10.53408,33.5996,2206
4/23/18,9:12:09,41.78084,15.42172,1.097228,112.4977,10.00277,33.6009,2207
4/23/18,9:12:09,41.78297,15.42381,1.062057,112.5122,9.594903,33.60105,2208
4/23/18,9:12:10,41.78206,15.42396,1.033181,112.5325,9.532347,33.60011,2209
4/23/18,9:12:10,41.78101,15.42471,1.011738,112.4423,9.275792,33.59853,2210
4/23/18,9:12:10,41.78073,15.4256,0.9917234,112.4251,9.019005,33.59753,2211
4/23/18,9:12:10,41.7803,15.42717,0.9960127,112.364,8.794938,33.5958,2212
4/23/18,9:12:10,41.77967,15.42944,0.9994656,112.4304,8.808995,33.59329,2213
4/23/18,9:12:10,41.77838,15.43256,1.005168,112.3802,8.720234,33.58946,2214
4/23/18,9:12:11,41.77978,15.4317,1.03721,112.4317,8.717627,33.59144,2215
4/23/18,9:12:11,41.77971,15.42891,1.068379,112.4009,8.842647,33.59375,2216
4/23/18,9:12:11,41.7816,15.42948,1.099836,112.3861,8.830033,33.59495,2217
4/23/18,9:12:11,41.77867,15.42605,1.118432,112.432,8.823377,33.59524,2218
4/23/18,9:12:11,41.76872,15.42746,1.150453,112.4184,9.016398,33.58508,2219
4/23/18,9:12:11,41.75615,15.42656,1.167052,112.3568,9.481054,33.57456,2220
4/23/18,9:12:12,41.75074,15.42588,1.182209,112.3313,9.643542,33.57027,2221
4/23/18,9:12:12,41.75233,15.42647,1.194508,112.3231,10.02228,33.57119,2222
4/23/18,9:12:12,41.75418,15.42674,1.207098,112.3712,10.35558,33.57263,2223
4/23/18,9:12:12,41.76063,15.42673,1.194803,112.4014,10.74028,33.57843,2224
4/23/18,9:12:12,41.77086,15.42557,1.200237,112.3288,11.04151,33.58861,2225
4/23/18,9:12:12,41.77935,15.4229,1.186228,112.3421,10.98887,33.59852,2226
4/23/18,9:12:13,41.78097,15.42246,1.184237,112.3578,10.81256,33.60035,2227
4/23/18,9:12:13,41.78158,15.42413,1.155928,112.3889,10.25021,33.59949,2228
4/23/18,9:12:13,41.77958,15.42316,1.154225,112.3744,9.840054,33.59851,2229
4/23/18,9:12:13,41.77841,15.42773,1.126479,112.3505,9.559529,33.59357,2230
4/23/18,9:12:13,41.77854,15.43638,1.111028,112.3085,9.369021,33.5863,2231
4/23/18,9:12:13,41.77911,15.43712,1.098176,112.345,9.412866,33.58619,2232
4/23/18,9:12:14,41.77908,15.43644,1.085318,112.2982,9.56907,33.58674,2233
4/23/18,9:12:14,41.77791,15.43475,1.073887,112.3561,9.497671,33.58714,2234
4/23/18,9:12:14,41.77615,15.43263,1.07017,112.363,9.429855,33.58737,2235
4/23/18,9:12:14,41.77381,15.4328,1.081611,112.3266,9.553431,33.58512,2236
4/23/18,9:12:14,41.77165,15.4286,1.071892,112.339,9.48771,33.58677,2237
4/23/18,9:12:14,41.76892,15.41513,1.091339,112.4254,9.322942,33.59584,2238
4/23/18,9:12:15,41.76807,15.41303,1.095055,112.356,9.157382,33.59686,2239
4/23/18,9:12:15,41.7667,15.41223,1.105633,112.4443,9.063734,33.59631,2240
4/23/18,9:12:15,41.76636,15.40708,1.101345,112.402,8.930756,33.60042,2241
4/23/18,9:12:15,41.76601,15.40639,1.111365,112.3185,8.894218,33.60069,2242
4/23/18,9:12:15,41.76527,15.40069,1.120807,112.3119,8.833617,33.6049,2243
4/23/18,9:12:15,41.76553,15.40792,1.113095,112.3681,8.854562,33.59894,2244
4/23/18,9:12:16,41.76514,15.41154,1.117385,112.3809,8.859123,33.5955,2245
4/23/18,9:12:16,41.76668,15.41483,1.110529,112.3243,9.002528,33.59407,2246
4/23/18,9:12:16,41.76592,15.41902,1.110524,112.3332,9.045768,33.5898,2247
4/23/18,9:12:16,41.76768,15.42169,1.098523,112.3823,9.080257,33.58911,2248
4/23/18,9:12:16,41.76851,15.42447,1.087084,112.3243,9.000759,33.58748,2249
4/23/18,9:12:16,41.7694,15.42288,1.088808,112.369,9.004808,33.58964,2250
4/23/18,9:12:17,41.77061,15.42153,1.086802,112.3512,9.11242,33.59188,2251
4/23/18,9:12:17,41.77376,15.42095,1.061082,112.3576,9.698884,33.59522,2252
4/23/18,9:12:17,41.77331,15.42113,1.040778,112.3709,10.33636,33.59467,2253
4/23/18,9:12:17,41.77474,15.42035,1.025059,112.3698,10.18593,33.59663,2254
4/23/18,9:12:17,41.77428,15.42086,1.019909,112.4055,10.00673,33.59577,2255
4/23/18,9:12:17,41.77506,15.4248,1.012776,112.4104,9.663742,33.5931,2256
4/23/18,9:12:18,41.77613,15.42665,0.9924576,112.474,9.691809,33.5925,2257
4/23/18,9:12:18,41.77608,15.4281,0.9804546,112.4836,10.04113,33.59122,2258
4/23/18,9:12:18,41.77754,15.42943,0.9804699,112.3824,9.97508,33.59139,2259
4/23/18,9:12:18,41.77888,15.4305,0.9607413,112.4215,9.653875,33.59168,2260
4/23/18,9:12:18,41.78047,15.43012,0.9495867,112.435,9.635257,33.59345,2261
4/23/18,9:12:18,41.78095,15.43381,0.9238545,112.399,9.636328,33.59074,2262
4/23/18,9:12:19,41.78023,15.43461,0.8969712,112.3925,10.11248,33.58941,2263
4/23/18,9:12:19,41.7832,15.43659,0.8792484,112.3337,10.19305,33.59039,2264
4/23/18,9:12:19,41.78689,15.43844,0.8638188,112.4047,10.42908,33.59213,2265
4/23/18,9:12:19,41.78678,15.43792,0.8469368,112.4156,10.37285,33.59248,2266
4/23/18,9:12:19,41.78726,15.43874,0.8335043,112.3953,10.21925,33.59222,2267
4/23/18,9:12:19,41.78724,15.44224,0.831794,112.3542,10.26473,33.58921,2268
4/23/18,9:12:20,41.78885,15.44309,0.8194999,112.3211,10.36494,33.58994,2269
4/23/18,9:12:20,41.78724,15.43786,0.8266497,112.3944,10.07362,33.59295,2270
4/23/18,9:12:20,41.78783,15.43805,0.8335173,112.3911,9.724623,33.59332,2271
4/23/18,9:12:20,41.78716,15.43646,0.8552651,112.3768,9.332204,33.59407,2272
4/23/18,9:12:20,41.78583,15.43881,0.8964304,112.439,8.983538,33.59085,2273
4/23/18,9:12:20,41.78915,15.4391,0.9233242,112.4109,9.032223,33.59357,2274
4/23/18,9:12:21,41.78725,15.43942,0.9619296,112.4576,9.143046,33.59158,2275
4/23/18,9:12:21,41.78342,15.43892,0.9919449,112.5139,8.943323,33.58855,2276
4/23/18,9:12:21,41.7793,15.43692,1.007412,112.3857,8.771666,33.58656,2277
4/23/18,9:12:21,41.78075,15.43485,1.036582,112.3913,8.772736,33.58962,2278
4/23/18,9:12:21,41.77993,15.43341,1.057734,112.5346,8.748068,33.59011,2279
4/23/18,9:12:21,41.78149,15.43236,1.074325,112.4383,8.732708,33.5924,2280
4/23/18,9:12:22,41.78319,15.42852,1.097198,112.483,8.55756,33.5972,2281
4/23/18,9:12:22,41.78323,15.43359,1.106357,112.3927,8.423465,33.5929,2282
4/23/18,9:12:22,41.78412,15.44236,1.120662,112.3746,8.533822,33.58619,2283
4/23/18,9:12:22,41.78456,15.44448,1.145544,112.357,8.844183,33.58477,2284
4/23/18,9:12:22,41.78358,15.44537,1.151838,112.4089,9.015234,33.58312,2285
4/23/18,9:12:22,41.78551,15.44325,1.173859,112.4006,9.315867,33.58666,2286
4/23/18,9:12:23,41.78758,15.44193,1.180442,112.3145,9.505863,33.58964,2287
4/23/18,9:12:23,41.78881,15.43674,1.173016,112.3842,9.383078,33.59519,2288
4/23/18,9:12:23,41.78779,15.43821,1.166152,112.3763,9.350776,33.59302,2289
4/23/18,9:12:23,41.78504,15.43634,1.134985,112.3891,9.28282,33.59217,2290
4/23/18,9:12:23,41.78063,15.43719,1.105251,112.3907,9.36688,33.58749,2291
4/23/18,9:12:23,41.78023,15.43329,1.090094,112.3907,9.473654,33.59047,2292
4/23/18,9:12:24,41.78544,15.43176,1.072654,112.3498,9.694136,33.59646,2293
4/23/18,9:12:24,41.78805,15.43502,1.04263,112.3335,9.820784,33.59603,2294
4/23/18,9:12:24,41.78785,15.43968,1.030625,112.2904,9.774658,33.59187,2295
4/23/18,9:12:24,41.78809,15.44093,1.021767,112.2992,9.568791,33.59102,2296
4/23/18,9:12:24,41.78649,15.44395,1.010336,112.2489,9.035249,33.58701,2297
4/23/18,9:12:24,41.78408,15.44638,1.022351,112.3278,8.76003,33.58276,2298
4/23/18,9:12:25,41.78349,15.44578,1.022064,112.3016,8.713206,33.58274,2299
4/23/18,9:12:25,41.77769,15.44052,1.025509,112.3071,8.737176,33.58203,2300
4/23/18,9:12:25,41.77415,15.41858,1.038082,112.3397,8.630309,33.5976,2301
4/23/18,9:12:25,41.77296,15.4171,1.038372,112.3419,8.470056,33.5978,2302
4/23/18,9:12:25,41.77191,15.41814,1.036656,112.3424,9.260246,33.59597,2303
4/23/18,9:12:25,41.77224,15.41838,1.024641,112.3915,9.644333,33.59607,2304
4/23/18,9:12:26,41.77339,15.4189,1.01436,112.3714,9.483568,33.59666,2305
4/23/18,9:12:26,41.7753,15.42178,1.005214,112.3233,9.110884,33.59591,2306
4/23/18,9:12:26,41.77758,15.42656,0.9949214,112.3185,8.960312,33.59387,2307
4/23/18,9:12:26,41.77656,15.4277,1.010077,112.3491,8.997361,33.59198,2308
4/23/18,9:12:26,41.77908,15.43074,1.009515,112.3336,9.290593,33.59165,2309
4/23/18,9:12:26,41.78082,15.43202,1.018954,112.3034,9.497066,33.59211,2310
4/23/18,9:12:27,41.77971,15.43449,1.026387,112.3084,9.635536,33.58899,2311
4/23/18,9:12:27,41.77975,15.43502,1.044982,112.3375,9.454105,33.58857,2312
4/23/18,9:12:27,41.7795,15.43611,1.041835,112.341,9.296691,33.58743,2313
4/23/18,9:12:27,41.77965,15.43637,1.052715,112.2925,9.122008,33.58733,2314
4/23/18,9:12:27,41.77949,15.43709,1.028976,112.3403,9.614033,33.58658,2315
4/23/18,9:12:27,41.78051,15.43637,1.036413,112.3612,9.607609,33.5881,2316
4/23/18,9:12:28,41.78095,15.43426,1.030405,112.428,9.296504,33.59031,2317
4/23/18,9:12:28,41.7819,15.43311,1.042723,112.3843,9.639586,33.59213,2318
4/23/18,9:12:28,41.78279,15.43542,1.045287,112.3469,9.903913,33.59096,2319
4/23/18,9:12:28,41.78254,15.4363,1.067886,112.3139,9.887762,33.58998,2320
4/23/18,9:12:28,41.78197,15.4358,1.081896,112.3749,10.01879,33.58989,2321
4/23/18,9:12:28,41.78119,15.43295,1.097358,112.3616,10.15446,33.59162,2322
4/23/18,9:12:29,41.78202,15.43134,1.11594,112.4113,10.08921,33.59374,2323
4/23/18,9:12:29,41.78212,15.43184,1.107365,112.3048,10.11239,33.5934,2324
4/23/18,9:12:29,41.78239,15.43286,1.121947,112.4074,10.14986,33.59276,2325
4/23/18,9:12:29,41.78249,15.43326,1.115934,112.3911,10.2792,33.5925,2326
4/23/18,9:12:29,41.78354,15.43413,1.1028,112.4407,10.23908,33.59272,2327
4/23/18,9:12:29,41.78516,15.4346,1.085352,112.4132,10.02237,33.59377,2328
4/23/18,9:12:30,41.78558,15.4353,1.062759,112.357,9.777777,33.59357,2329
4/23/18,9:12:30,41.78451,15.43618,1.049052,112.4137,9.807891,33.59186,2330
4/23/18,9:12:30,41.78544,15.43545,1.034749,112.403,9.781082,33.59332,2331
4/23/18,9:12:30,41.78514,15.43561,1.037343,112.3789,10.63169,33.59291,2332
4/23/18,9:12:30,41.78431,15.43571,1.042189,112.3815,11.10426,33.59208,2333
4/23/18,9:12:30,41.78464,15.43742,1.047916,112.4444,10.77276,33.59091,2334
4/23/18,9:12:31,41.78458,15.43814,1.069941,112.3653,10.49266,33.59024,2335
4/23/18,9:12:31,41.78392,15.43774,1.085951,112.3949,10.04001,33.58997,2336
4/23/18,9:12:31,41.78414,15.43754,1.117125,112.3964,9.731884,33.59033,2337
4/23/18,9:12:31,41.78425,15.43934,1.129987,112.4191,9.508702,33.58889,2338
4/23/18,9:12:31,41.7856,15.43669,1.151442,112.3798,9.093057,33.59236,2339
4/23/18,9:12:31,41.78445,15.42953,1.149734,112.3918,9.140998,33.59745,2340
4/23/18,9:12:32,41.78534,15.42601,1.152883,112.3444,9.357664,33.60126,2341
4/23/18,9:12:32,41.78412,15.42354,1.14117,112.4202,9.143884,33.60227,2342
4/23/18,9:12:32,41.78406,15.42266,1.129731,112.4533,9.09087,33.60299,2343
4/23/18,9:12:32,41.78147,15.42183,1.118,112.4205,8.901246,33.60137,2344
4/23/18,9:12:32,41.7813,15.42702,1.099424,112.3711,8.844322,33.59678,2345
4/23/18,9:12:32,41.78069,15.43795,1.080834,112.3533,8.90632,33.5869,2346
4/23/18,9:12:33,41.78023,15.43862,1.068255,112.3812,8.915582,33.58592,2347
4/23/18,9:12:33,41.78058,15.44207,1.061105,112.4402,8.98135,33.58329,2348
4/23/18,9:12:33,41.78047,15.44012,1.051966,112.408,8.990193,33.58486,2349
4/23/18,9:12:33,41.7796,15.43928,1.050543,112.38,8.880255,33.5848,2350
4/23/18,9:12:33,41.77993,15.43638,1.039675,112.3737,8.91521,33.58758,2351
4/23/18,9:12:33,41.78051,15.43499,1.037958,112.3927,8.89082,33.58928,2352
4/23/18,9:12:34,41.78095,15.43448,1.022531,112.46,8.643807,33.59012,2353
4/23/18,9:12:34,41.78179,15.43429,1.007088,112.4039,8.479318,33.59104,2354
4/23/18,9:12:34,41.78192,15.43431,0.9962297,112.3759,8.407314,33.59114,2355
4/23/18,9:12:34,41.78271,15.43328,0.9727773,112.3836,8.406848,33.59275,2356
4/23/18,9:12:34,41.78414,15.43232,0.9727887,112.3467,8.532705,33.59485,2357
4/23/18,9:12:34,41.7842,15.43173,0.9659255,112.4203,8.843019,33.59541,2358
4/23/18,9:12:35,41.7859,15.43146,0.9687825,112.4141,8.921307,33.59717,2359
4/23/18,9:12:35,41.78837,15.43676,0.9785007,112.3672,9.249122,33.59485,2360
4/23/18,9:12:35,41.78874,15.43456,0.9790814,112.3655,9.49283,33.59706,2361
4/23/18,9:12:35,41.78838,15.42775,0.9973913,112.3533,9.446239,33.60257,2362
4/23/18,9:12:35,41.78651,15.42779,1.003393,112.4103,9.193361,33.60084,2363
4/23/18,9:12:35,41.78523,15.42839,0.9951077,112.3898,8.997873,33.59919,2364
4/23/18,9:12:36,41.78583,15.43044,0.9885329,112.3831,8.72163,33.59797,2365
4/23/18,9:12:36,41.78572,15.43115,0.9951177,112.4237,8.594563,33.59726,2366
4/23/18,9:12:36,41.7852,15.43291,0.9719482,112.4618,8.600335,33.5953,2367
4/23/18,9:12:36,41.78555,15.43376,0.9596654,112.4511,8.631427,33.59489,2368
4/23/18,9:12:36,41.78631,15.43481,0.9387856,112.4008,8.662751,33.59469,2369
4/23/18,9:12:36,41.78603,15.43627,0.9427873,112.389,8.419369,33.59319,2370
4/23/18,9:12:37,41.78588,15.43615,0.9382263,112.4116,8.432168,33.59316,2371
4/23/18,9:12:37,41.78631,15.4346,0.9385175,112.439,8.613274,33.59486,2372
4/23/18,9:12:37,41.78876,15.43469,0.9445195,112.4245,8.612576,33.59699,2373
4/23/18,9:12:37,41.79461,15.43563,0.9573963,112.4115,8.643714,33.60143,2374
4/23/18,9:12:37,41.79528,15.43483,0.9788465,112.4628,8.626726,33.6027,2375
4/23/18,9:12:37,41.79621,15.43614,1.003419,112.4619,8.641899,33.60241,2376
4/23/18,9:12:38,41.79919,15.44357,1.02231,112.374,8.666195,33.59873,2377
4/23/18,9:12:38,41.80195,15.4422,1.047474,112.3887,8.61723,33.60237,2378
4/23/18,9:12:38,41.80555,15.44004,1.072078,112.4348,8.538896,33.60743,2379
4/23/18,9:12:38,41.80317,15.44057,1.094088,112.4549,8.657119,33.60484,2380
4/23/18,9:12:38,41.80132,15.44379,1.105829,112.4063,8.928615,33.60042,2381
4/23/18,9:12:38,41.7945,15.44569,1.127847,112.4634,8.878439,33.59266,2382
4/23/18,9:12:39,41.78962,15.4458,1.154456,112.4616,8.82994,33.58818,2383
4/23/18,9:12:39,41.78907,15.44645,1.165887,112.4345,8.697986,33.58712,2384
4/23/18,9:12:39,41.78981,15.44753,1.173608,112.4204,8.832407,33.58686,2385
4/23/18,9:12:39,41.79131,15.45097,1.180189,112.4513,9.066853,33.58527,2386
4/23/18,9:12:39,41.79509,15.45086,1.172756,112.5099,9.682593,33.58876,2387
4/23/18,9:12:39,41.80067,15.45073,1.170184,112.4948,9.680778,33.59388,2388
4/23/18,9:12:40,41.80308,15.45063,1.160185,112.4661,9.415659,33.59613,2389
4/23/18,9:12:40,41.80236,15.44993,1.153608,112.4787,9.302043,33.59609,2390
4/23/18,9:12:40,41.80395,15.45017,1.141882,112.4516,9.352963,33.59732,2391
4/23/18,9:12:40,41.80254,15.4485,1.141313,112.4105,9.436092,33.59748,2392
4/23/18,9:12:40,41.80278,15.44566,1.119311,112.4335,9.495809,33.60013,2393
4/23/18,9:12:40,41.80126,15.44455,1.112148,112.4768,9.525644,33.59972,2394
4/23/18,9:12:41,41.80091,15.44432,1.108724,112.4421,9.494087,33.5996,2395
4/23/18,9:12:41,41.8003,15.44141,1.08785,112.4658,9.424083,33.60155,2396
4/23/18,9:12:41,41.80034,15.43854,1.080996,112.4812,9.448473,33.60404,2397
4/23/18,9:12:41,41.79956,15.43645,1.079002,112.5063,9.234833,33.60513,2398
4/23/18,9:12:41,41.79828,15.43441,1.064416,112.5551,8.802199,33.60573,2399
4/23/18,9:12:41,41.79758,15.43343,1.055846,112.4341,8.546017,33.60594,2400
4/23/18,9:12:42,41.79695,15.43075,1.052989,112.4423,8.366308,33.60767,2401
4/23/18,9:12:42,41.79719,15.4275,1.051273,112.4936,8.436125,33.61066,2402
4/23/18,9:12:42,41.79684,15.42796,1.043267,112.4064,8.633242,33.60996,2403
4/23/18,9:12:42,41.79609,15.42802,1.039276,112.5031,8.69105,33.60924,2404
4/23/18,9:12:42,41.79563,15.4304,1.047854,112.4575,8.468241,33.60678,2405
4/23/18,9:12:42,41.79598,15.43641,1.038999,112.5186,8.595215,33.60197,2406
4/23/18,9:12:43,41.79393,15.42666,1.04557,112.5662,9.018074,33.60845,2407
4/23/18,9:12:43,41.79311,15.4237,1.041871,112.493,9.360038,33.61026,2408
4/23/18,9:12:43,41.79061,15.42468,1.028423,112.461,9.634326,33.60717,2409
4/23/18,9:12:43,41.7884,15.42615,1.012419,112.4655,10.00319,33.60394,2410
4/23/18,9:12:43,41.78801,15.42729,1.003551,112.4536,9.800724,33.60262,2411
4/23/18,9:12:43,41.788,15.42784,0.9832459,112.4648,9.260572,33.60214,2412
4/23/18,9:12:44,41.79104,15.42902,0.9569363,112.4045,8.771526,33.60388,2413
4/23/18,9:12:44,41.7918,15.43061,0.930636,112.4146,8.670896,33.60321,2414
4/23/18,9:12:44,41.79133,15.43437,0.910915,112.4833,8.513901,33.59958,2415
4/23/18,9:12:44,41.79002,15.43735,0.9146317,112.4363,8.37706,33.59585,2416
4/23/18,9:12:44,41.789,15.4391,0.9197839,112.443,8.275964,33.59344,2417
4/23/18,9:12:44,41.78835,15.43939,0.9372208,112.5079,8.25609,33.5926,2418
4/23/18,9:12:45,41.78953,15.43959,0.9561065,112.4319,8.171099,33.59349,2419
4/23/18,9:12:45,41.78818,15.43946,0.9892807,112.4983,8.289648,33.59237,2420
4/23/18,9:12:45,41.79029,15.43816,1.004437,112.4602,8.302914,33.59537,2421
4/23/18,9:12:45,41.79087,15.43735,1.034174,112.4183,8.26093,33.59657,2422
4/23/18,9:12:45,41.79122,15.43712,1.051059,112.4559,8.330515,33.59708,2423
4/23/18,9:12:45,41.7915,15.43728,1.075945,112.4379,8.394328,33.59718,2424
4/23/18,9:12:46,41.78907,15.43709,1.083942,112.4936,8.646088,33.59516,2425
4/23/18,9:12:46,41.78734,15.43689,1.096247,112.4922,8.751372,33.59378,2426
4/23/18,9:12:46,41.78853,15.43667,1.099104,112.4273,8.78293,33.59503,2427
4/23/18,9:12:46,41.78853,15.43694,1.119135,112.468,8.927591,33.59479,2428
4/23/18,9:12:46,41.78857,15.43723,1.113416,112.4887,9.058149,33.59458,2429
4/23/18,9:12:46,41.78833,15.43862,1.118276,112.4283,9.23339,33.59317,2430
4/23/18,9:12:47,41.7884,15.44199,1.121986,112.5109,9.489246,33.59035,2431
4/23/18,9:12:47,41.78896,15.4392,1.122285,112.4887,9.582615,33.59323,2432
4/23/18,9:12:47,41.7881,15.4335,1.127723,112.4876,9.516614,33.59735,2433
4/23/18,9:12:47,41.78844,15.4312,1.117716,112.4722,9.256057,33.59962,2434
4/23/18,9:12:47,41.78955,15.42841,1.11314,112.5178,9.147934,33.603,2435
4/23/18,9:12:47,41.78899,15.42613,1.121445,112.5444,9.029943,33.60445,2436
4/23/18,9:12:48,41.78833,15.43394,1.109148,112.5398,9.437535,33.59717,2437
4/23/18,9:12:48,41.78744,15.44021,1.108866,112.4504,9.377725,33.59101,2438
4/23/18,9:12:48,41.78773,15.4432,1.10372,112.5351,9.308141,33.58873,2439
4/23/18,9:12:48,41.78723,15.44105,1.10286,112.5126,9.188986,33.59011,2440
4/23/18,9:12:48,41.78729,15.43758,1.094576,112.5024,9.032968,33.59314,2441
4/23/18,9:12:48,41.78668,15.43866,1.088007,112.4674,8.779439,33.59167,2442
4/23/18,9:12:49,41.78666,15.4391,1.079716,112.4587,8.540199,33.59127,2443
4/23/18,9:12:49,41.78903,15.43795,1.068854,112.47,8.694634,33.59439,2444
4/23/18,9:12:49,41.79074,15.43816,1.053127,112.4552,8.730288,33.59575,2445
4/23/18,9:12:49,41.79087,15.43232,1.036839,112.4672,8.701895,33.60087,2446
4/23/18,9:12:49,41.78959,15.43608,1.034831,112.4702,8.565147,33.5965,2447
4/23/18,9:12:49,41.78924,15.44303,1.030248,112.4083,8.626586,33.59025,2448
4/23/18,9:12:50,41.78927,15.44575,1.032556,112.4108,8.727123,33.58796,2449
4/23/18,9:12:50,41.79033,15.4425,1.026269,112.5183,8.79317,33.59169,2450
4/23/18,9:12:50,41.79057,15.43501,1.022545,112.5415,9.013419,33.59831,2451
4/23/18,9:12:50,41.7912,15.43385,1.016265,112.5867,9.222545,33.59987,2452
4/23/18,9:12:50,41.79122,15.43025,1.015987,112.4487,9.143838,33.60296,2453
4/23/18,9:12:50,41.79207,15.43722,1.012546,112.4588,9.572701,33.59777,2454
4/23/18,9:12:51,41.79163,15.44469,1.020563,112.5257,9.982946,33.59098,2455
4/23/18,9:12:51,41.79213,15.44615,1.025987,112.4856,10.03219,33.59018,2456
